task_id,plate_id,from,to,reason,estimated_seconds
R_L1_P003766_P002908_5523,P002908,"{'area': 'C', 'stack_id': 'C-S020', 'level': 7}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003766_P004325_5524,P004325,"{'area': 'C', 'stack_id': 'C-S020', 'level': 8}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003766_P009813_5525,P009813,"{'area': 'C', 'stack_id': 'C-S020', 'level': 9}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003766_P004150_5526,P004150,"{'area': 'C', 'stack_id': 'C-S020', 'level': 10}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003766_P004770_5527,P004770,"{'area': 'C', 'stack_id': 'C-S020', 'level': 11}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003766_P006023_5528,P006023,"{'area': 'C', 'stack_id': 'C-S020', 'level': 12}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003766_P007738_5529,P007738,"{'area': 'C', 'stack_id': 'C-S020', 'level': 13}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003766_P005753_5530,P005753,"{'area': 'C', 'stack_id': 'C-S020', 'level': 14}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003766_P009333_5531,P009333,"{'area': 'C', 'stack_id': 'C-S020', 'level': 15}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003766_P001220_5532,P001220,"{'area': 'C', 'stack_id': 'C-S020', 'level': 16}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003766_P004836_5533,P004836,"{'area': 'C', 'stack_id': 'C-S020', 'level': 17}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003766_P006640_5534,P006640,"{'area': 'C', 'stack_id': 'C-S020', 'level': 18}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003766_P000303_5535,P000303,"{'area': 'C', 'stack_id': 'C-S020', 'level': 19}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003766_P004948_5536,P004948,"{'area': 'C', 'stack_id': 'C-S020', 'level': 20}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003766_P000081_5537,P000081,"{'area': 'C', 'stack_id': 'C-S020', 'level': 21}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006741_P005635_5538,P005635,"{'area': 'A', 'stack_id': 'A-S004', 'level': 7}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006741_P001471_5539,P001471,"{'area': 'A', 'stack_id': 'A-S004', 'level': 8}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006741_P008614_5540,P008614,"{'area': 'A', 'stack_id': 'A-S004', 'level': 9}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006741_P006641_5541,P006641,"{'area': 'A', 'stack_id': 'A-S004', 'level': 10}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006741_P009039_5542,P009039,"{'area': 'A', 'stack_id': 'A-S004', 'level': 11}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006741_P006152_5543,P006152,"{'area': 'A', 'stack_id': 'A-S004', 'level': 12}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006741_P001074_5544,P001074,"{'area': 'A', 'stack_id': 'A-S004', 'level': 13}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006741_P008124_5545,P008124,"{'area': 'A', 'stack_id': 'A-S004', 'level': 14}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006741_P006039_5546,P006039,"{'area': 'A', 'stack_id': 'A-S004', 'level': 15}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006741_P008251_5547,P008251,"{'area': 'A', 'stack_id': 'A-S004', 'level': 16}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006741_P002235_5548,P002235,"{'area': 'A', 'stack_id': 'A-S004', 'level': 17}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006741_P004623_5549,P004623,"{'area': 'A', 'stack_id': 'A-S004', 'level': 18}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006741_P009538_5550,P009538,"{'area': 'A', 'stack_id': 'A-S004', 'level': 19}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006741_P007766_5551,P007766,"{'area': 'A', 'stack_id': 'A-S004', 'level': 20}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006741_P002758_5552,P002758,"{'area': 'A', 'stack_id': 'A-S004', 'level': 21}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P008655_P008309_5553,P008309,"{'area': 'A', 'stack_id': 'A-S069', 'level': 7}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P008655_P007224_5554,P007224,"{'area': 'A', 'stack_id': 'A-S069', 'level': 8}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P008655_P007778_5555,P007778,"{'area': 'A', 'stack_id': 'A-S069', 'level': 9}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P008655_P009154_5556,P009154,"{'area': 'A', 'stack_id': 'A-S069', 'level': 10}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P008655_P007790_5557,P007790,"{'area': 'A', 'stack_id': 'A-S069', 'level': 11}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P008655_P000408_5558,P000408,"{'area': 'A', 'stack_id': 'A-S069', 'level': 12}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P008655_P003714_5559,P003714,"{'area': 'A', 'stack_id': 'A-S069', 'level': 13}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P008655_P003704_5560,P003704,"{'area': 'A', 'stack_id': 'A-S069', 'level': 14}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P008655_P003963_5561,P003963,"{'area': 'A', 'stack_id': 'A-S069', 'level': 15}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P008655_P005732_5562,P005732,"{'area': 'A', 'stack_id': 'A-S069', 'level': 16}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P008655_P008248_5563,P008248,"{'area': 'A', 'stack_id': 'A-S069', 'level': 17}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P008655_P006973_5564,P006973,"{'area': 'A', 'stack_id': 'A-S069', 'level': 18}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P008655_P002022_5565,P002022,"{'area': 'A', 'stack_id': 'A-S069', 'level': 19}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P008655_P002471_5566,P002471,"{'area': 'A', 'stack_id': 'A-S069', 'level': 20}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P008655_P002910_5567,P002910,"{'area': 'A', 'stack_id': 'A-S069', 'level': 21}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000344_P009069_5568,P009069,"{'area': 'D', 'stack_id': 'D-S061', 'level': 4}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000344_P000984_5569,P000984,"{'area': 'D', 'stack_id': 'D-S061', 'level': 5}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000344_P008595_5570,P008595,"{'area': 'D', 'stack_id': 'D-S061', 'level': 6}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000344_P006195_5571,P006195,"{'area': 'D', 'stack_id': 'D-S061', 'level': 7}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000344_P002255_5572,P002255,"{'area': 'D', 'stack_id': 'D-S061', 'level': 8}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000344_P001914_5573,P001914,"{'area': 'D', 'stack_id': 'D-S061', 'level': 9}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000344_P008046_5574,P008046,"{'area': 'D', 'stack_id': 'D-S061', 'level': 10}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000344_P003438_5575,P003438,"{'area': 'D', 'stack_id': 'D-S061', 'level': 11}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000344_P002735_5576,P002735,"{'area': 'D', 'stack_id': 'D-S061', 'level': 12}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000344_P003515_5577,P003515,"{'area': 'D', 'stack_id': 'D-S061', 'level': 13}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000344_P003153_5578,P003153,"{'area': 'D', 'stack_id': 'D-S061', 'level': 14}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000344_P005310_5579,P005310,"{'area': 'D', 'stack_id': 'D-S061', 'level': 15}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000344_P005010_5580,P005010,"{'area': 'D', 'stack_id': 'D-S061', 'level': 16}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000344_P003397_5581,P003397,"{'area': 'D', 'stack_id': 'D-S061', 'level': 17}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000344_P001196_5582,P001196,"{'area': 'D', 'stack_id': 'D-S061', 'level': 18}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000344_P001458_5583,P001458,"{'area': 'D', 'stack_id': 'D-S061', 'level': 19}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003605_P000674_5584,P000674,"{'area': 'C', 'stack_id': 'C-S103', 'level': 2}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003605_P005511_5585,P005511,"{'area': 'C', 'stack_id': 'C-S103', 'level': 3}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003605_P008381_5586,P008381,"{'area': 'C', 'stack_id': 'C-S103', 'level': 4}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003605_P003580_5587,P003580,"{'area': 'C', 'stack_id': 'C-S103', 'level': 5}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003605_P001981_5588,P001981,"{'area': 'C', 'stack_id': 'C-S103', 'level': 6}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003605_P008216_5589,P008216,"{'area': 'C', 'stack_id': 'C-S103', 'level': 7}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003605_P008566_5590,P008566,"{'area': 'C', 'stack_id': 'C-S103', 'level': 8}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003605_P005840_5591,P005840,"{'area': 'C', 'stack_id': 'C-S103', 'level': 9}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003605_P003303_5592,P003303,"{'area': 'C', 'stack_id': 'C-S103', 'level': 10}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003605_P004361_5593,P004361,"{'area': 'C', 'stack_id': 'C-S103', 'level': 11}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003605_P004055_5594,P004055,"{'area': 'C', 'stack_id': 'C-S103', 'level': 12}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003605_P002160_5595,P002160,"{'area': 'C', 'stack_id': 'C-S103', 'level': 13}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003605_P007461_5596,P007461,"{'area': 'C', 'stack_id': 'C-S103', 'level': 14}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003605_P001702_5597,P001702,"{'area': 'C', 'stack_id': 'C-S103', 'level': 15}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003605_P004236_5598,P004236,"{'area': 'C', 'stack_id': 'C-S103', 'level': 16}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003605_P004526_5599,P004526,"{'area': 'C', 'stack_id': 'C-S103', 'level': 17}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003926_P004180_5600,P004180,"{'area': 'C', 'stack_id': 'C-S004', 'level': 3}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003926_P009445_5601,P009445,"{'area': 'C', 'stack_id': 'C-S004', 'level': 4}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003926_P009209_5602,P009209,"{'area': 'C', 'stack_id': 'C-S004', 'level': 5}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003926_P009173_5603,P009173,"{'area': 'C', 'stack_id': 'C-S004', 'level': 6}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003926_P009880_5604,P009880,"{'area': 'C', 'stack_id': 'C-S004', 'level': 7}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003926_P003663_5605,P003663,"{'area': 'C', 'stack_id': 'C-S004', 'level': 8}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003926_P009616_5606,P009616,"{'area': 'C', 'stack_id': 'C-S004', 'level': 9}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003926_P009292_5607,P009292,"{'area': 'C', 'stack_id': 'C-S004', 'level': 10}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003926_P005405_5608,P005405,"{'area': 'C', 'stack_id': 'C-S004', 'level': 11}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003926_P004952_5609,P004952,"{'area': 'C', 'stack_id': 'C-S004', 'level': 12}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003926_P009003_5610,P009003,"{'area': 'C', 'stack_id': 'C-S004', 'level': 13}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003926_P007290_5611,P007290,"{'area': 'C', 'stack_id': 'C-S004', 'level': 14}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003926_P008981_5612,P008981,"{'area': 'C', 'stack_id': 'C-S004', 'level': 15}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003926_P004656_5613,P004656,"{'area': 'C', 'stack_id': 'C-S004', 'level': 16}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003926_P008222_5614,P008222,"{'area': 'C', 'stack_id': 'C-S004', 'level': 17}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003926_P001298_5615,P001298,"{'area': 'C', 'stack_id': 'C-S004', 'level': 18}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004816_P003926_5616,P003926,"{'area': 'C', 'stack_id': 'C-S004', 'level': 2}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004768_P005932_5617,P005932,"{'area': 'A', 'stack_id': 'A-S094', 'level': 6}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004768_P002113_5618,P002113,"{'area': 'A', 'stack_id': 'A-S094', 'level': 7}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004768_P006695_5619,P006695,"{'area': 'A', 'stack_id': 'A-S094', 'level': 8}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004768_P009343_5620,P009343,"{'area': 'A', 'stack_id': 'A-S094', 'level': 9}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004768_P002707_5621,P002707,"{'area': 'A', 'stack_id': 'A-S094', 'level': 10}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004768_P005421_5622,P005421,"{'area': 'A', 'stack_id': 'A-S094', 'level': 11}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004768_P009819_5623,P009819,"{'area': 'A', 'stack_id': 'A-S094', 'level': 12}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004768_P005424_5624,P005424,"{'area': 'A', 'stack_id': 'A-S094', 'level': 13}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004768_P009399_5625,P009399,"{'area': 'A', 'stack_id': 'A-S094', 'level': 14}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004768_P007065_5626,P007065,"{'area': 'A', 'stack_id': 'A-S094', 'level': 15}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004768_P006576_5627,P006576,"{'area': 'A', 'stack_id': 'A-S094', 'level': 16}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004768_P007608_5628,P007608,"{'area': 'A', 'stack_id': 'A-S094', 'level': 17}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004768_P000418_5629,P000418,"{'area': 'A', 'stack_id': 'A-S094', 'level': 18}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004768_P009752_5630,P009752,"{'area': 'A', 'stack_id': 'A-S094', 'level': 19}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004768_P006806_5631,P006806,"{'area': 'A', 'stack_id': 'A-S094', 'level': 20}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004768_P004578_5632,P004578,"{'area': 'A', 'stack_id': 'A-S094', 'level': 21}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P007836_P004707_5633,P004707,"{'area': 'A', 'stack_id': 'A-S094', 'level': 4}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P007836_P004768_5634,P004768,"{'area': 'A', 'stack_id': 'A-S094', 'level': 5}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P009031_P007468_5635,P007468,"{'area': 'A', 'stack_id': 'A-S094', 'level': 2}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P009031_P007836_5636,P007836,"{'area': 'A', 'stack_id': 'A-S094', 'level': 3}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P005382_P002496_5637,P002496,"{'area': 'C', 'stack_id': 'C-S101', 'level': 3}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P005382_P007739_5638,P007739,"{'area': 'C', 'stack_id': 'C-S101', 'level': 4}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P005382_P008712_5639,P008712,"{'area': 'C', 'stack_id': 'C-S101', 'level': 5}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P005382_P001916_5640,P001916,"{'area': 'C', 'stack_id': 'C-S101', 'level': 6}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P005382_P005123_5641,P005123,"{'area': 'C', 'stack_id': 'C-S101', 'level': 7}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P005382_P009378_5642,P009378,"{'area': 'C', 'stack_id': 'C-S101', 'level': 8}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P005382_P001665_5643,P001665,"{'area': 'C', 'stack_id': 'C-S101', 'level': 9}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P005382_P007389_5644,P007389,"{'area': 'C', 'stack_id': 'C-S101', 'level': 10}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P005382_P008630_5645,P008630,"{'area': 'C', 'stack_id': 'C-S101', 'level': 11}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P005382_P005122_5646,P005122,"{'area': 'C', 'stack_id': 'C-S101', 'level': 12}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P005382_P008524_5647,P008524,"{'area': 'C', 'stack_id': 'C-S101', 'level': 13}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P005382_P003247_5648,P003247,"{'area': 'C', 'stack_id': 'C-S101', 'level': 14}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P005382_P008727_5649,P008727,"{'area': 'C', 'stack_id': 'C-S101', 'level': 15}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P005382_P000909_5650,P000909,"{'area': 'C', 'stack_id': 'C-S101', 'level': 16}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P005382_P002239_5651,P002239,"{'area': 'C', 'stack_id': 'C-S101', 'level': 17}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P005382_P004853_5652,P004853,"{'area': 'C', 'stack_id': 'C-S101', 'level': 18}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P005564_P006281_5653,P006281,"{'area': 'C', 'stack_id': 'C-S069', 'level': 5}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P005564_P003509_5654,P003509,"{'area': 'C', 'stack_id': 'C-S069', 'level': 6}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P005564_P005561_5655,P005561,"{'area': 'C', 'stack_id': 'C-S069', 'level': 7}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P005564_P008993_5656,P008993,"{'area': 'C', 'stack_id': 'C-S069', 'level': 8}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P005564_P001246_5657,P001246,"{'area': 'C', 'stack_id': 'C-S069', 'level': 9}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P005564_P000493_5658,P000493,"{'area': 'C', 'stack_id': 'C-S069', 'level': 10}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P005564_P002792_5659,P002792,"{'area': 'C', 'stack_id': 'C-S069', 'level': 11}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P005564_P005789_5660,P005789,"{'area': 'C', 'stack_id': 'C-S069', 'level': 12}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P005564_P003855_5661,P003855,"{'area': 'C', 'stack_id': 'C-S069', 'level': 13}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P005564_P004488_5662,P004488,"{'area': 'C', 'stack_id': 'C-S069', 'level': 14}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P005564_P006897_5663,P006897,"{'area': 'C', 'stack_id': 'C-S069', 'level': 15}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P005564_P005049_5664,P005049,"{'area': 'C', 'stack_id': 'C-S069', 'level': 16}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P005564_P009811_5665,P009811,"{'area': 'C', 'stack_id': 'C-S069', 'level': 17}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P005564_P002180_5666,P002180,"{'area': 'C', 'stack_id': 'C-S069', 'level': 18}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P005564_P003707_5667,P003707,"{'area': 'C', 'stack_id': 'C-S069', 'level': 19}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P005564_P003762_5668,P003762,"{'area': 'C', 'stack_id': 'C-S069', 'level': 20}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006740_P005461_5669,P005461,"{'area': 'B', 'stack_id': 'B-S021', 'level': 5}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006740_P005028_5670,P005028,"{'area': 'B', 'stack_id': 'B-S021', 'level': 6}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006740_P005098_5671,P005098,"{'area': 'B', 'stack_id': 'B-S021', 'level': 7}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006740_P004466_5672,P004466,"{'area': 'B', 'stack_id': 'B-S021', 'level': 8}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006740_P007806_5673,P007806,"{'area': 'B', 'stack_id': 'B-S021', 'level': 9}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006740_P005148_5674,P005148,"{'area': 'B', 'stack_id': 'B-S021', 'level': 10}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006740_P005170_5675,P005170,"{'area': 'B', 'stack_id': 'B-S021', 'level': 11}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006740_P006050_5676,P006050,"{'area': 'B', 'stack_id': 'B-S021', 'level': 12}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006740_P006785_5677,P006785,"{'area': 'B', 'stack_id': 'B-S021', 'level': 13}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006740_P002291_5678,P002291,"{'area': 'B', 'stack_id': 'B-S021', 'level': 14}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006740_P003796_5679,P003796,"{'area': 'B', 'stack_id': 'B-S021', 'level': 15}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006740_P006405_5680,P006405,"{'area': 'B', 'stack_id': 'B-S021', 'level': 16}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006740_P008353_5681,P008353,"{'area': 'B', 'stack_id': 'B-S021', 'level': 17}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006740_P004545_5682,P004545,"{'area': 'B', 'stack_id': 'B-S021', 'level': 18}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006740_P004509_5683,P004509,"{'area': 'B', 'stack_id': 'B-S021', 'level': 19}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006740_P006158_5684,P006158,"{'area': 'B', 'stack_id': 'B-S021', 'level': 20}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P008892_P006740_5685,P006740,"{'area': 'B', 'stack_id': 'B-S021', 'level': 4}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006954_P002144_5686,P002144,"{'area': 'A', 'stack_id': 'A-S039', 'level': 4}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006954_P009360_5687,P009360,"{'area': 'A', 'stack_id': 'A-S039', 'level': 5}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006954_P005387_5688,P005387,"{'area': 'A', 'stack_id': 'A-S039', 'level': 6}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006954_P001735_5689,P001735,"{'area': 'A', 'stack_id': 'A-S039', 'level': 7}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006954_P002899_5690,P002899,"{'area': 'A', 'stack_id': 'A-S039', 'level': 8}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006954_P007230_5691,P007230,"{'area': 'A', 'stack_id': 'A-S039', 'level': 9}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006954_P009153_5692,P009153,"{'area': 'A', 'stack_id': 'A-S039', 'level': 10}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006954_P003539_5693,P003539,"{'area': 'A', 'stack_id': 'A-S039', 'level': 11}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006954_P002630_5694,P002630,"{'area': 'A', 'stack_id': 'A-S039', 'level': 12}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006954_P009366_5695,P009366,"{'area': 'A', 'stack_id': 'A-S039', 'level': 13}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006954_P003535_5696,P003535,"{'area': 'A', 'stack_id': 'A-S039', 'level': 14}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006954_P001789_5697,P001789,"{'area': 'A', 'stack_id': 'A-S039', 'level': 15}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006954_P008305_5698,P008305,"{'area': 'A', 'stack_id': 'A-S039', 'level': 16}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006954_P006253_5699,P006253,"{'area': 'A', 'stack_id': 'A-S039', 'level': 17}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006954_P006468_5700,P006468,"{'area': 'A', 'stack_id': 'A-S039', 'level': 18}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006954_P006149_5701,P006149,"{'area': 'A', 'stack_id': 'A-S039', 'level': 19}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P008397_P006081_5702,P006081,"{'area': 'A', 'stack_id': 'A-S080', 'level': 6}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P008397_P008543_5703,P008543,"{'area': 'A', 'stack_id': 'A-S080', 'level': 7}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P008397_P009384_5704,P009384,"{'area': 'A', 'stack_id': 'A-S080', 'level': 8}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P008397_P008545_5705,P008545,"{'area': 'A', 'stack_id': 'A-S080', 'level': 9}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P008397_P000068_5706,P000068,"{'area': 'A', 'stack_id': 'A-S080', 'level': 10}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P008397_P005363_5707,P005363,"{'area': 'A', 'stack_id': 'A-S080', 'level': 11}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P008397_P005617_5708,P005617,"{'area': 'A', 'stack_id': 'A-S080', 'level': 12}",{'buffer_id': 'BUF1'},unblock,66.0
