plate_id,area,stack_id,level,thickness_mm,width_mm,length_mm,weight_ton,project_id,segment_id,status,eligible_lines
P005299,D,D-S008,19,14.0,1500.0,8000.0,1.297,PRJ003,SEG0400,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005300,C,C-S115,7,25.0,3000.0,16000.0,10.182,PRJ051,SEG0404,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005301,A,A-S090,2,18.0,2000.0,8000.0,2.423,PRJ019,SEG0002,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005302,C,C-S018,15,20.0,2200.0,10000.0,3.574,PRJ035,SEG0581,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005303,B,B-S039,10,20.0,2500.0,9000.0,3.882,PRJ059,SEG0153,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005304,C,C-S099,17,50.0,2800.0,14000.0,15.826,PRJ079,SEG0202,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005305,B,B-S014,14,20.0,1800.0,8000.0,2.424,PRJ006,SEG0614,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005306,C,C-S005,11,50.0,1800.0,16000.0,12.135,PRJ079,SEG0069,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005307,C,C-S030,19,18.0,3000.0,14000.0,5.545,PRJ007,SEG0730,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005308,B,B-S033,20,40.0,2500.0,8000.0,6.457,PRJ013,SEG0272,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005309,A,A-S020,13,8.0,3000.0,10000.0,1.972,PRJ047,SEG0385,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005310,D,D-S061,15,14.0,3000.0,10000.0,3.431,PRJ072,SEG0056,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005311,D,D-S073,15,16.0,2500.0,16000.0,5.078,PRJ036,SEG0148,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005312,C,C-S119,21,12.0,1500.0,8000.0,1.029,PRJ025,SEG0121,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005313,C,C-S099,12,6.0,2800.0,14000.0,1.87,PRJ059,SEG0561,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005314,C,C-S112,10,16.0,1500.0,10000.0,1.721,PRJ080,SEG0077,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005315,C,C-S085,4,50.0,2000.0,14000.0,10.748,PRJ053,SEG0037,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005316,C,C-S091,8,6.0,2000.0,14000.0,1.373,PRJ066,SEG0149,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005317,D,D-S088,12,8.0,2200.0,10000.0,1.421,PRJ018,SEG0265,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005318,A,A-S091,12,6.0,1500.0,16000.0,1.155,PRJ076,SEG0303,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005319,C,C-S100,20,20.0,2500.0,12000.0,4.584,PRJ031,SEG0244,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005320,C,C-S094,8,40.0,2500.0,14000.0,11.845,PRJ027,SEG0165,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005321,A,A-S046,4,14.0,1800.0,12000.0,2.141,PRJ019,SEG0661,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005322,D,D-S032,7,40.0,1800.0,16000.0,9.278,PRJ074,SEG0376,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005323,B,B-S088,9,16.0,2000.0,9000.0,2.141,PRJ071,SEG0715,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005324,B,B-S112,12,40.0,2500.0,9000.0,7.355,PRJ005,SEG0428,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005325,A,A-S117,14,10.0,2200.0,12000.0,1.916,PRJ006,SEG0569,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005326,C,C-S017,17,50.0,1500.0,12000.0,7.729,PRJ054,SEG0343,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005327,C,C-S010,12,6.0,2200.0,8000.0,0.79,PRJ064,SEG0439,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005328,B,B-S031,11,25.0,1800.0,14000.0,5.41,PRJ023,SEG0539,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005329,D,D-S119,14,6.0,2500.0,8000.0,1.007,PRJ007,SEG0486,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005330,A,A-S065,6,25.0,3000.0,8000.0,4.352,PRJ026,SEG0275,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005331,B,B-S111,7,6.0,2500.0,6000.0,0.757,PRJ035,SEG0775,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005332,B,B-S062,18,16.0,2200.0,14000.0,4.202,PRJ026,SEG0059,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005333,A,A-S021,13,30.0,2200.0,12000.0,5.867,PRJ042,SEG0351,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005334,C,C-S027,13,14.0,2500.0,9000.0,2.401,PRJ077,SEG0225,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005335,A,A-S102,4,25.0,2000.0,16000.0,6.343,PRJ016,SEG0246,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005336,A,A-S053,14,6.0,2200.0,16000.0,1.678,PRJ019,SEG0639,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005337,C,C-S045,16,18.0,2800.0,6000.0,2.204,PRJ005,SEG0011,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005338,B,B-S073,4,25.0,3000.0,16000.0,9.673,PRJ047,SEG0317,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005339,D,D-S013,16,40.0,1500.0,14000.0,6.607,PRJ052,SEG0699,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005340,B,B-S108,8,16.0,2200.0,14000.0,3.488,PRJ004,SEG0117,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005341,C,C-S063,12,18.0,1500.0,12000.0,2.351,PRJ021,SEG0326,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005342,C,C-S014,20,12.0,2200.0,12000.0,2.339,PRJ080,SEG0485,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005343,A,A-S037,1,12.0,3000.0,14000.0,3.952,PRJ005,SEG0036,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005344,B,B-S041,10,16.0,3000.0,14000.0,5.102,PRJ005,SEG0202,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005345,C,C-S052,18,40.0,2800.0,10000.0,9.246,PRJ004,SEG0458,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005346,C,C-S026,20,30.0,2800.0,8000.0,4.984,PRJ074,SEG0520,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005347,C,C-S004,19,25.0,3000.0,12000.0,7.105,PRJ037,SEG0321,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005348,D,D-S091,6,50.0,2200.0,9000.0,7.185,PRJ079,SEG0519,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005349,D,D-S117,16,18.0,1500.0,12000.0,2.672,PRJ014,SEG0410,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005350,C,C-S009,6,18.0,1500.0,12000.0,2.605,PRJ021,SEG0179,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005351,B,B-S116,9,6.0,2200.0,12000.0,1.179,PRJ042,SEG0741,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005352,A,A-S027,20,20.0,3000.0,10000.0,4.869,PRJ040,SEG0672,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005353,B,B-S009,16,25.0,2200.0,16000.0,7.391,PRJ052,SEG0117,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005354,D,D-S003,14,25.0,2200.0,16000.0,6.606,PRJ080,SEG0553,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005355,D,D-S014,19,8.0,2800.0,14000.0,2.22,PRJ071,SEG0089,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005356,A,A-S015,16,16.0,2800.0,8000.0,2.747,PRJ003,SEG0327,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005357,B,B-S068,3,30.0,2500.0,14000.0,7.839,PRJ062,SEG0112,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005358,A,A-S002,3,8.0,2500.0,6000.0,0.886,PRJ042,SEG0129,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005359,C,C-S115,19,6.0,2000.0,6000.0,0.579,PRJ002,SEG0015,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005360,B,B-S010,4,14.0,1800.0,10000.0,2.099,PRJ023,SEG0517,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005361,C,C-S028,20,30.0,2200.0,8000.0,4.066,PRJ026,SEG0701,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005362,C,C-S084,14,10.0,3000.0,12000.0,2.823,PRJ011,SEG0749,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005363,A,A-S080,11,10.0,2800.0,14000.0,3.079,PRJ025,SEG0072,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005364,C,C-S114,15,10.0,1800.0,9000.0,1.375,PRJ037,SEG0559,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005365,C,C-S095,9,14.0,2500.0,12000.0,3.305,PRJ018,SEG0336,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005366,D,D-S041,12,30.0,3000.0,8000.0,6.165,PRJ057,SEG0128,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005367,A,A-S066,5,50.0,1800.0,6000.0,4.101,PRJ067,SEG0054,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005368,B,B-S080,11,30.0,1800.0,6000.0,2.474,PRJ033,SEG0217,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005369,A,A-S058,15,16.0,2000.0,16000.0,4.41,PRJ052,SEG0146,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005370,D,D-S044,2,18.0,1800.0,10000.0,2.518,PRJ049,SEG0664,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005371,A,A-S035,8,10.0,1500.0,9000.0,1.07,PRJ021,SEG0664,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005372,A,A-S013,13,6.0,2000.0,8000.0,0.68,PRJ007,SEG0114,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005373,B,B-S039,18,8.0,2500.0,14000.0,2.142,PRJ023,SEG0039,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005374,D,D-S118,9,20.0,1800.0,10000.0,2.606,PRJ071,SEG0546,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005375,B,B-S004,18,25.0,1500.0,16000.0,4.593,PRJ007,SEG0688,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005376,C,C-S082,20,40.0,1800.0,6000.0,3.725,PRJ010,SEG0176,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005377,A,A-S072,7,30.0,1500.0,6000.0,2.246,PRJ009,SEG0702,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005378,D,D-S008,14,6.0,3000.0,10000.0,1.383,PRJ056,SEG0678,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005379,B,B-S061,3,8.0,1800.0,8000.0,0.895,PRJ046,SEG0369,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005380,A,A-S033,17,18.0,2500.0,6000.0,2.008,PRJ057,SEG0766,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005381,B,B-S014,10,20.0,2000.0,6000.0,1.984,PRJ066,SEG0786,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005382,C,C-S101,2,14.0,2800.0,14000.0,4.55,PRJ043,SEG0012,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005383,A,A-S069,4,12.0,3000.0,9000.0,2.572,PRJ020,SEG0406,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005384,C,C-S002,4,50.0,1500.0,16000.0,8.73,PRJ048,SEG0368,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005385,A,A-S084,18,50.0,3000.0,9000.0,9.977,PRJ062,SEG0208,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005386,C,C-S079,15,8.0,1800.0,8000.0,0.937,PRJ029,SEG0717,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005387,A,A-S039,6,16.0,2800.0,10000.0,3.83,PRJ063,SEG0219,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005388,B,B-S012,13,20.0,2200.0,12000.0,4.514,PRJ048,SEG0446,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005389,B,B-S114,16,16.0,1500.0,9000.0,1.706,PRJ064,SEG0507,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005390,A,A-S029,11,8.0,2800.0,16000.0,2.952,PRJ040,SEG0523,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005391,A,A-S096,19,18.0,1500.0,6000.0,1.233,PRJ020,SEG0161,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005392,A,A-S025,6,8.0,2800.0,12000.0,2.284,PRJ014,SEG0771,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005393,C,C-S095,15,8.0,2500.0,14000.0,2.3,PRJ007,SEG0508,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005394,B,B-S113,5,30.0,1800.0,9000.0,4.026,PRJ080,SEG0193,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005395,D,D-S042,18,14.0,3000.0,14000.0,4.208,PRJ074,SEG0025,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005396,D,D-S040,1,40.0,1800.0,9000.0,5.273,PRJ025,SEG0070,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005397,D,D-S097,15,30.0,2000.0,16000.0,7.003,PRJ062,SEG0649,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005398,B,B-S106,15,30.0,2800.0,9000.0,6.326,PRJ015,SEG0426,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005399,A,A-S033,19,40.0,2800.0,6000.0,5.098,PRJ040,SEG0729,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005400,D,D-S008,10,20.0,2200.0,14000.0,4.869,PRJ004,SEG0078,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005401,B,B-S103,6,10.0,1500.0,12000.0,1.429,PRJ012,SEG0102,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005402,A,A-S114,19,18.0,2200.0,10000.0,3.303,PRJ068,SEG0682,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005403,A,A-S043,16,14.0,2800.0,8000.0,2.289,PRJ022,SEG0054,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005404,B,B-S083,3,25.0,2200.0,14000.0,6.618,PRJ050,SEG0137,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005405,C,C-S004,11,10.0,2000.0,12000.0,1.713,PRJ009,SEG0647,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005406,D,D-S075,1,18.0,2000.0,6000.0,1.534,PRJ033,SEG0016,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005407,D,D-S015,15,8.0,2800.0,9000.0,1.572,PRJ036,SEG0601,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005408,D,D-S113,10,8.0,2500.0,8000.0,1.293,PRJ060,SEG0660,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005409,A,A-S104,2,25.0,2000.0,6000.0,2.518,PRJ069,SEG0061,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005410,A,A-S060,20,40.0,1500.0,9000.0,4.633,PRJ008,SEG0691,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005411,A,A-S067,18,20.0,3000.0,12000.0,5.789,PRJ067,SEG0529,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005412,A,A-S034,21,25.0,1800.0,8000.0,2.984,PRJ034,SEG0263,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005413,C,C-S108,20,25.0,1500.0,9000.0,2.749,PRJ022,SEG0631,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005414,A,A-S083,6,20.0,1500.0,8000.0,1.987,PRJ010,SEG0349,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005415,B,B-S103,11,6.0,2500.0,16000.0,2.016,PRJ044,SEG0545,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005416,C,C-S082,5,16.0,1500.0,16000.0,3.173,PRJ016,SEG0447,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005417,A,A-S021,20,20.0,2500.0,8000.0,3.333,PRJ073,SEG0406,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005418,A,A-S042,6,20.0,3000.0,12000.0,5.277,PRJ078,SEG0582,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005419,A,A-S006,19,8.0,2000.0,8000.0,0.975,PRJ051,SEG0749,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005420,C,C-S114,6,14.0,2000.0,6000.0,1.369,PRJ017,SEG0110,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005421,A,A-S094,11,6.0,2800.0,14000.0,1.729,PRJ049,SEG0552,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005422,C,C-S066,20,10.0,2200.0,12000.0,1.871,PRJ013,SEG0278,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005423,D,D-S042,7,10.0,2800.0,10000.0,2.377,PRJ030,SEG0451,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005424,A,A-S094,13,16.0,2500.0,10000.0,3.125,PRJ032,SEG0432,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005425,A,A-S050,13,25.0,1800.0,6000.0,2.169,PRJ055,SEG0606,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005426,D,D-S087,18,6.0,2200.0,8000.0,0.897,PRJ003,SEG0651,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005427,C,C-S053,1,18.0,2200.0,12000.0,3.592,PRJ065,SEG0654,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005428,B,B-S038,11,50.0,3000.0,8000.0,8.593,PRJ042,SEG0525,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005429,D,D-S090,1,6.0,2200.0,9000.0,0.994,PRJ038,SEG0186,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005430,A,A-S078,3,25.0,1500.0,12000.0,3.747,PRJ020,SEG0487,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005431,D,D-S042,9,12.0,2500.0,10000.0,2.402,PRJ005,SEG0523,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005432,A,A-S100,21,12.0,2000.0,12000.0,2.34,PRJ044,SEG0264,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005433,B,B-S078,15,30.0,1500.0,12000.0,4.173,PRJ055,SEG0005,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005434,A,A-S017,9,6.0,1800.0,12000.0,1.034,PRJ033,SEG0227,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005435,B,B-S089,19,10.0,2500.0,8000.0,1.499,PRJ029,SEG0326,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005436,B,B-S102,16,25.0,1800.0,10000.0,3.542,PRJ014,SEG0610,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005437,A,A-S064,20,40.0,2800.0,9000.0,8.568,PRJ039,SEG0738,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005438,A,A-S096,20,10.0,2500.0,12000.0,2.526,PRJ054,SEG0192,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005439,C,C-S060,3,6.0,2000.0,8000.0,0.698,PRJ019,SEG0463,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005440,B,B-S007,11,50.0,2200.0,8000.0,7.169,PRJ052,SEG0786,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005441,A,A-S046,18,18.0,2800.0,10000.0,3.918,PRJ059,SEG0518,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005442,D,D-S098,11,25.0,2800.0,12000.0,6.644,PRJ004,SEG0056,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005443,B,B-S090,2,18.0,2500.0,6000.0,2.317,PRJ033,SEG0437,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005444,C,C-S095,11,50.0,2000.0,8000.0,6.415,PRJ029,SEG0705,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005445,B,B-S074,12,12.0,2500.0,14000.0,3.591,PRJ008,SEG0694,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005446,A,A-S060,15,8.0,2500.0,14000.0,2.249,PRJ023,SEG0568,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005447,A,A-S046,14,10.0,2200.0,12000.0,2.062,PRJ023,SEG0205,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005448,D,D-S014,3,30.0,1500.0,16000.0,5.912,PRJ077,SEG0581,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005449,A,A-S042,12,18.0,1800.0,12000.0,3.059,PRJ002,SEG0531,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005450,D,D-S024,18,18.0,1800.0,14000.0,3.543,PRJ026,SEG0205,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005451,A,A-S102,20,14.0,1800.0,16000.0,3.147,PRJ076,SEG0317,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005452,D,D-S025,19,8.0,2800.0,10000.0,1.908,PRJ067,SEG0396,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005453,A,A-S119,8,12.0,2000.0,9000.0,1.709,PRJ005,SEG0622,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005454,B,B-S068,8,14.0,1800.0,16000.0,3.481,PRJ053,SEG0110,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005455,D,D-S074,3,16.0,2200.0,10000.0,2.523,PRJ048,SEG0615,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005456,A,A-S002,20,6.0,2500.0,9000.0,1.137,PRJ016,SEG0764,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005457,D,D-S077,20,20.0,3000.0,10000.0,4.477,PRJ027,SEG0384,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005458,C,C-S032,20,20.0,2000.0,10000.0,3.223,PRJ004,SEG0075,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005459,D,D-S085,7,10.0,2200.0,16000.0,2.599,PRJ059,SEG0354,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005460,C,C-S065,11,50.0,2800.0,6000.0,7.132,PRJ050,SEG0566,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005461,B,B-S021,5,20.0,2500.0,9000.0,3.456,PRJ010,SEG0320,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005462,A,A-S064,19,12.0,1800.0,10000.0,1.69,PRJ005,SEG0078,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005463,D,D-S002,4,14.0,2000.0,16000.0,3.726,PRJ030,SEG0760,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005464,B,B-S027,4,25.0,2200.0,12000.0,5.356,PRJ044,SEG0285,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005465,D,D-S045,1,12.0,1800.0,14000.0,2.169,PRJ014,SEG0321,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005466,B,B-S018,14,8.0,1800.0,14000.0,1.639,PRJ023,SEG0341,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005467,B,B-S106,10,14.0,2000.0,14000.0,3.084,PRJ037,SEG0428,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005468,B,B-S043,1,25.0,2000.0,16000.0,6.513,PRJ078,SEG0572,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005469,A,A-S052,11,40.0,2000.0,10000.0,6.638,PRJ066,SEG0334,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005470,D,D-S101,14,16.0,2200.0,12000.0,3.157,PRJ052,SEG0670,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005471,C,C-S113,14,18.0,2000.0,14000.0,4.005,PRJ006,SEG0191,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005472,A,A-S038,19,6.0,3000.0,9000.0,1.256,PRJ061,SEG0062,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005473,C,C-S082,12,18.0,1800.0,9000.0,2.359,PRJ029,SEG0570,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005474,D,D-S007,8,50.0,2500.0,9000.0,9.436,PRJ024,SEG0089,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005475,A,A-S016,10,18.0,1800.0,10000.0,2.548,PRJ068,SEG0757,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005476,A,A-S014,4,20.0,2500.0,8000.0,2.853,PRJ038,SEG0789,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005477,A,A-S015,1,16.0,1500.0,9000.0,1.715,PRJ073,SEG0459,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005478,B,B-S060,21,14.0,2800.0,6000.0,1.926,PRJ038,SEG0718,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005479,C,C-S034,13,50.0,1500.0,6000.0,3.267,PRJ029,SEG0579,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005480,B,B-S113,8,8.0,3000.0,8000.0,1.455,PRJ052,SEG0458,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005481,D,D-S100,12,20.0,2500.0,9000.0,3.765,PRJ012,SEG0565,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005482,C,C-S068,16,16.0,2800.0,10000.0,3.694,PRJ066,SEG0300,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005483,B,B-S096,4,16.0,1800.0,12000.0,2.722,PRJ063,SEG0006,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005484,A,A-S038,7,40.0,2500.0,6000.0,4.941,PRJ030,SEG0026,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005485,B,B-S058,11,18.0,1800.0,8000.0,2.133,PRJ048,SEG0145,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005486,C,C-S087,4,8.0,1500.0,16000.0,1.386,PRJ079,SEG0521,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005487,A,A-S028,2,14.0,1800.0,10000.0,1.821,PRJ055,SEG0198,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005488,A,A-S117,8,6.0,2800.0,9000.0,1.178,PRJ022,SEG0763,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005489,A,A-S043,17,12.0,3000.0,10000.0,2.645,PRJ079,SEG0360,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005490,D,D-S100,8,10.0,2200.0,10000.0,1.681,PRJ076,SEG0206,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P005491,C,C-S040,5,20.0,2800.0,8000.0,3.358,PRJ078,SEG0490,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
