task_id,plate_id,from,to,reason,estimated_seconds
R_L1_P006834_P009593_4710,P009593,"{'area': 'C', 'stack_id': 'C-S098', 'level': 4}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006834_P008800_4711,P008800,"{'area': 'C', 'stack_id': 'C-S098', 'level': 5}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006834_P007749_4712,P007749,"{'area': 'C', 'stack_id': 'C-S098', 'level': 6}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006834_P006486_4713,P006486,"{'area': 'C', 'stack_id': 'C-S098', 'level': 7}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006834_P006724_4714,P006724,"{'area': 'C', 'stack_id': 'C-S098', 'level': 8}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006834_P009155_4715,P009155,"{'area': 'C', 'stack_id': 'C-S098', 'level': 9}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006834_P008506_4716,P008506,"{'area': 'C', 'stack_id': 'C-S098', 'level': 10}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006834_P000906_4717,P000906,"{'area': 'C', 'stack_id': 'C-S098', 'level': 11}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006834_P004407_4718,P004407,"{'area': 'C', 'stack_id': 'C-S098', 'level': 12}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006834_P007711_4719,P007711,"{'area': 'C', 'stack_id': 'C-S098', 'level': 13}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006834_P002502_4720,P002502,"{'area': 'C', 'stack_id': 'C-S098', 'level': 14}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P007005_P000740_4721,P000740,"{'area': 'D', 'stack_id': 'D-S008', 'level': 3}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P007005_P007982_4722,P007982,"{'area': 'D', 'stack_id': 'D-S008', 'level': 4}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P007005_P006871_4723,P006871,"{'area': 'D', 'stack_id': 'D-S008', 'level': 5}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P007005_P005982_4724,P005982,"{'area': 'D', 'stack_id': 'D-S008', 'level': 6}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P007005_P002380_4725,P002380,"{'area': 'D', 'stack_id': 'D-S008', 'level': 7}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P007005_P007984_4726,P007984,"{'area': 'D', 'stack_id': 'D-S008', 'level': 8}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P007005_P004710_4727,P004710,"{'area': 'D', 'stack_id': 'D-S008', 'level': 9}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P007005_P005400_4728,P005400,"{'area': 'D', 'stack_id': 'D-S008', 'level': 10}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P007005_P004967_4729,P004967,"{'area': 'D', 'stack_id': 'D-S008', 'level': 11}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P007005_P001163_4730,P001163,"{'area': 'D', 'stack_id': 'D-S008', 'level': 12}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P007005_P005014_4731,P005014,"{'area': 'D', 'stack_id': 'D-S008', 'level': 13}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P007005_P005378_4732,P005378,"{'area': 'D', 'stack_id': 'D-S008', 'level': 14}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P007005_P002907_4733,P002907,"{'area': 'D', 'stack_id': 'D-S008', 'level': 15}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001342_P007421_4734,P007421,"{'area': 'C', 'stack_id': 'C-S088', 'level': 5}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001342_P006536_4735,P006536,"{'area': 'C', 'stack_id': 'C-S088', 'level': 6}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001342_P008502_4736,P008502,"{'area': 'C', 'stack_id': 'C-S088', 'level': 7}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001342_P002976_4737,P002976,"{'area': 'C', 'stack_id': 'C-S088', 'level': 8}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001342_P006925_4738,P006925,"{'area': 'C', 'stack_id': 'C-S088', 'level': 9}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001342_P007869_4739,P007869,"{'area': 'C', 'stack_id': 'C-S088', 'level': 10}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001342_P000547_4740,P000547,"{'area': 'C', 'stack_id': 'C-S088', 'level': 11}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001342_P007618_4741,P007618,"{'area': 'C', 'stack_id': 'C-S088', 'level': 12}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001342_P002029_4742,P002029,"{'area': 'C', 'stack_id': 'C-S088', 'level': 13}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001342_P009230_4743,P009230,"{'area': 'C', 'stack_id': 'C-S088', 'level': 14}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001342_P008909_4744,P008909,"{'area': 'C', 'stack_id': 'C-S088', 'level': 15}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001342_P003102_4745,P003102,"{'area': 'C', 'stack_id': 'C-S088', 'level': 16}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001342_P009161_4746,P009161,"{'area': 'C', 'stack_id': 'C-S088', 'level': 17}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P007607_P005579_4747,P005579,"{'area': 'C', 'stack_id': 'C-S088', 'level': 3}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P007607_P001342_4748,P001342,"{'area': 'C', 'stack_id': 'C-S088', 'level': 4}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000936_P007607_4749,P007607,"{'area': 'C', 'stack_id': 'C-S088', 'level': 2}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P007055_P003951_4750,P003951,"{'area': 'A', 'stack_id': 'A-S082', 'level': 5}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P007055_P002991_4751,P002991,"{'area': 'A', 'stack_id': 'A-S082', 'level': 6}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P007055_P003894_4752,P003894,"{'area': 'A', 'stack_id': 'A-S082', 'level': 7}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P007055_P004784_4753,P004784,"{'area': 'A', 'stack_id': 'A-S082', 'level': 8}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P007055_P002637_4754,P002637,"{'area': 'A', 'stack_id': 'A-S082', 'level': 9}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P007055_P004779_4755,P004779,"{'area': 'A', 'stack_id': 'A-S082', 'level': 10}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P007055_P004995_4756,P004995,"{'area': 'A', 'stack_id': 'A-S082', 'level': 11}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P007055_P000969_4757,P000969,"{'area': 'A', 'stack_id': 'A-S082', 'level': 12}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P007055_P008826_4758,P008826,"{'area': 'A', 'stack_id': 'A-S082', 'level': 13}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P007055_P004901_4759,P004901,"{'area': 'A', 'stack_id': 'A-S082', 'level': 14}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P007055_P005623_4760,P005623,"{'area': 'A', 'stack_id': 'A-S082', 'level': 15}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P007055_P009664_4761,P009664,"{'area': 'A', 'stack_id': 'A-S082', 'level': 16}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P007055_P001404_4762,P001404,"{'area': 'A', 'stack_id': 'A-S082', 'level': 17}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P005185_P000982_4763,P000982,"{'area': 'D', 'stack_id': 'D-S066', 'level': 6}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P005185_P007659_4764,P007659,"{'area': 'D', 'stack_id': 'D-S066', 'level': 7}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P005185_P005685_4765,P005685,"{'area': 'D', 'stack_id': 'D-S066', 'level': 8}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P005185_P000128_4766,P000128,"{'area': 'D', 'stack_id': 'D-S066', 'level': 9}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P005185_P002293_4767,P002293,"{'area': 'D', 'stack_id': 'D-S066', 'level': 10}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P005185_P004917_4768,P004917,"{'area': 'D', 'stack_id': 'D-S066', 'level': 11}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P005185_P000584_4769,P000584,"{'area': 'D', 'stack_id': 'D-S066', 'level': 12}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P005185_P008496_4770,P008496,"{'area': 'D', 'stack_id': 'D-S066', 'level': 13}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P005185_P002156_4771,P002156,"{'area': 'D', 'stack_id': 'D-S066', 'level': 14}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P005185_P005226_4772,P005226,"{'area': 'D', 'stack_id': 'D-S066', 'level': 15}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P005185_P001685_4773,P001685,"{'area': 'D', 'stack_id': 'D-S066', 'level': 16}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P005185_P008385_4774,P008385,"{'area': 'D', 'stack_id': 'D-S066', 'level': 17}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P005185_P004609_4775,P004609,"{'area': 'D', 'stack_id': 'D-S066', 'level': 18}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003587_P008414_4776,P008414,"{'area': 'C', 'stack_id': 'C-S095', 'level': 7}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003587_P008196_4777,P008196,"{'area': 'C', 'stack_id': 'C-S095', 'level': 8}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003587_P005365_4778,P005365,"{'area': 'C', 'stack_id': 'C-S095', 'level': 9}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003587_P000686_4779,P000686,"{'area': 'C', 'stack_id': 'C-S095', 'level': 10}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003587_P005444_4780,P005444,"{'area': 'C', 'stack_id': 'C-S095', 'level': 11}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003587_P005546_4781,P005546,"{'area': 'C', 'stack_id': 'C-S095', 'level': 12}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003587_P003670_4782,P003670,"{'area': 'C', 'stack_id': 'C-S095', 'level': 13}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003587_P005586_4783,P005586,"{'area': 'C', 'stack_id': 'C-S095', 'level': 14}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003587_P005393_4784,P005393,"{'area': 'C', 'stack_id': 'C-S095', 'level': 15}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003587_P007725_4785,P007725,"{'area': 'C', 'stack_id': 'C-S095', 'level': 16}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003587_P006480_4786,P006480,"{'area': 'C', 'stack_id': 'C-S095', 'level': 17}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003587_P007049_4787,P007049,"{'area': 'C', 'stack_id': 'C-S095', 'level': 18}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003587_P009515_4788,P009515,"{'area': 'C', 'stack_id': 'C-S095', 'level': 19}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000276_P009706_4789,P009706,"{'area': 'C', 'stack_id': 'C-S095', 'level': 4}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000276_P005536_4790,P005536,"{'area': 'C', 'stack_id': 'C-S095', 'level': 5}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000276_P003587_4791,P003587,"{'area': 'C', 'stack_id': 'C-S095', 'level': 6}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000882_P008536_4792,P008536,"{'area': 'C', 'stack_id': 'C-S100', 'level': 7}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000882_P001380_4793,P001380,"{'area': 'C', 'stack_id': 'C-S100', 'level': 8}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000882_P003751_4794,P003751,"{'area': 'C', 'stack_id': 'C-S100', 'level': 9}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000882_P002666_4795,P002666,"{'area': 'C', 'stack_id': 'C-S100', 'level': 10}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000882_P000039_4796,P000039,"{'area': 'C', 'stack_id': 'C-S100', 'level': 11}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000882_P008332_4797,P008332,"{'area': 'C', 'stack_id': 'C-S100', 'level': 12}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000882_P007587_4798,P007587,"{'area': 'C', 'stack_id': 'C-S100', 'level': 13}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000882_P008024_4799,P008024,"{'area': 'C', 'stack_id': 'C-S100', 'level': 14}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000882_P008058_4800,P008058,"{'area': 'C', 'stack_id': 'C-S100', 'level': 15}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000882_P000380_4801,P000380,"{'area': 'C', 'stack_id': 'C-S100', 'level': 16}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000882_P002002_4802,P002002,"{'area': 'C', 'stack_id': 'C-S100', 'level': 17}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000882_P007218_4803,P007218,"{'area': 'C', 'stack_id': 'C-S100', 'level': 18}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000882_P007451_4804,P007451,"{'area': 'C', 'stack_id': 'C-S100', 'level': 19}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003801_P005096_4805,P005096,"{'area': 'C', 'stack_id': 'C-S100', 'level': 2}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003801_P005530_4806,P005530,"{'area': 'C', 'stack_id': 'C-S100', 'level': 3}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003801_P002109_4807,P002109,"{'area': 'C', 'stack_id': 'C-S100', 'level': 4}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003801_P007656_4808,P007656,"{'area': 'C', 'stack_id': 'C-S100', 'level': 5}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003801_P000882_4809,P000882,"{'area': 'C', 'stack_id': 'C-S100', 'level': 6}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004614_P001308_4810,P001308,"{'area': 'C', 'stack_id': 'C-S064', 'level': 8}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004614_P003426_4811,P003426,"{'area': 'C', 'stack_id': 'C-S064', 'level': 9}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004614_P008224_4812,P008224,"{'area': 'C', 'stack_id': 'C-S064', 'level': 10}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004614_P002097_4813,P002097,"{'area': 'C', 'stack_id': 'C-S064', 'level': 11}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004614_P001461_4814,P001461,"{'area': 'C', 'stack_id': 'C-S064', 'level': 12}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004614_P007911_4815,P007911,"{'area': 'C', 'stack_id': 'C-S064', 'level': 13}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004614_P008905_4816,P008905,"{'area': 'C', 'stack_id': 'C-S064', 'level': 14}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004614_P003258_4817,P003258,"{'area': 'C', 'stack_id': 'C-S064', 'level': 15}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004614_P001205_4818,P001205,"{'area': 'C', 'stack_id': 'C-S064', 'level': 16}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004614_P001589_4819,P001589,"{'area': 'C', 'stack_id': 'C-S064', 'level': 17}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004614_P003184_4820,P003184,"{'area': 'C', 'stack_id': 'C-S064', 'level': 18}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004614_P009523_4821,P009523,"{'area': 'C', 'stack_id': 'C-S064', 'level': 19}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004614_P007708_4822,P007708,"{'area': 'C', 'stack_id': 'C-S064', 'level': 20}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004734_P003474_4823,P003474,"{'area': 'B', 'stack_id': 'B-S053', 'level': 8}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004734_P001364_4824,P001364,"{'area': 'B', 'stack_id': 'B-S053', 'level': 9}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004734_P007820_4825,P007820,"{'area': 'B', 'stack_id': 'B-S053', 'level': 10}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004734_P001803_4826,P001803,"{'area': 'B', 'stack_id': 'B-S053', 'level': 11}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004734_P005910_4827,P005910,"{'area': 'B', 'stack_id': 'B-S053', 'level': 12}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004734_P006877_4828,P006877,"{'area': 'B', 'stack_id': 'B-S053', 'level': 13}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004734_P000325_4829,P000325,"{'area': 'B', 'stack_id': 'B-S053', 'level': 14}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004734_P000821_4830,P000821,"{'area': 'B', 'stack_id': 'B-S053', 'level': 15}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004734_P009205_4831,P009205,"{'area': 'B', 'stack_id': 'B-S053', 'level': 16}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004734_P007814_4832,P007814,"{'area': 'B', 'stack_id': 'B-S053', 'level': 17}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004734_P006669_4833,P006669,"{'area': 'B', 'stack_id': 'B-S053', 'level': 18}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004734_P008803_4834,P008803,"{'area': 'B', 'stack_id': 'B-S053', 'level': 19}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004734_P000477_4835,P000477,"{'area': 'B', 'stack_id': 'B-S053', 'level': 20}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006118_P004734_4836,P004734,"{'area': 'B', 'stack_id': 'B-S053', 'level': 7}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000384_P009391_4837,P009391,"{'area': 'C', 'stack_id': 'C-S065', 'level': 9}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000384_P001584_4838,P001584,"{'area': 'C', 'stack_id': 'C-S065', 'level': 10}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000384_P005460_4839,P005460,"{'area': 'C', 'stack_id': 'C-S065', 'level': 11}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000384_P003094_4840,P003094,"{'area': 'C', 'stack_id': 'C-S065', 'level': 12}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000384_P006845_4841,P006845,"{'area': 'C', 'stack_id': 'C-S065', 'level': 13}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000384_P006140_4842,P006140,"{'area': 'C', 'stack_id': 'C-S065', 'level': 14}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000384_P002128_4843,P002128,"{'area': 'C', 'stack_id': 'C-S065', 'level': 15}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000384_P002042_4844,P002042,"{'area': 'C', 'stack_id': 'C-S065', 'level': 16}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000384_P000358_4845,P000358,"{'area': 'C', 'stack_id': 'C-S065', 'level': 17}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000384_P008974_4846,P008974,"{'area': 'C', 'stack_id': 'C-S065', 'level': 18}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000384_P004906_4847,P004906,"{'area': 'C', 'stack_id': 'C-S065', 'level': 19}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000384_P001286_4848,P001286,"{'area': 'C', 'stack_id': 'C-S065', 'level': 20}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000384_P003387_4849,P003387,"{'area': 'C', 'stack_id': 'C-S065', 'level': 21}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P002233_P008086_4850,P008086,"{'area': 'C', 'stack_id': 'C-S065', 'level': 3}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P002233_P008912_4851,P008912,"{'area': 'C', 'stack_id': 'C-S065', 'level': 4}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P002233_P004518_4852,P004518,"{'area': 'C', 'stack_id': 'C-S065', 'level': 5}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P002233_P002984_4853,P002984,"{'area': 'C', 'stack_id': 'C-S065', 'level': 6}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P002233_P003674_4854,P003674,"{'area': 'C', 'stack_id': 'C-S065', 'level': 7}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P002233_P000384_4855,P000384,"{'area': 'C', 'stack_id': 'C-S065', 'level': 8}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006162_P004051_4856,P004051,"{'area': 'D', 'stack_id': 'D-S022', 'level': 9}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006162_P002629_4857,P002629,"{'area': 'D', 'stack_id': 'D-S022', 'level': 10}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006162_P009997_4858,P009997,"{'area': 'D', 'stack_id': 'D-S022', 'level': 11}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006162_P007822_4859,P007822,"{'area': 'D', 'stack_id': 'D-S022', 'level': 12}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006162_P002509_4860,P002509,"{'area': 'D', 'stack_id': 'D-S022', 'level': 13}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006162_P004001_4861,P004001,"{'area': 'D', 'stack_id': 'D-S022', 'level': 14}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006162_P005890_4862,P005890,"{'area': 'D', 'stack_id': 'D-S022', 'level': 15}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006162_P009494_4863,P009494,"{'area': 'D', 'stack_id': 'D-S022', 'level': 16}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006162_P001855_4864,P001855,"{'area': 'D', 'stack_id': 'D-S022', 'level': 17}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006162_P004144_4865,P004144,"{'area': 'D', 'stack_id': 'D-S022', 'level': 18}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006162_P008897_4866,P008897,"{'area': 'D', 'stack_id': 'D-S022', 'level': 19}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006162_P003782_4867,P003782,"{'area': 'D', 'stack_id': 'D-S022', 'level': 20}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006162_P009455_4868,P009455,"{'area': 'D', 'stack_id': 'D-S022', 'level': 21}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P005657_P006880_4869,P006880,"{'area': 'D', 'stack_id': 'D-S022', 'level': 6}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P005657_P003477_4870,P003477,"{'area': 'D', 'stack_id': 'D-S022', 'level': 7}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P005657_P006162_4871,P006162,"{'area': 'D', 'stack_id': 'D-S022', 'level': 8}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006328_P006791_4872,P006791,"{'area': 'B', 'stack_id': 'B-S039', 'level': 9}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006328_P005303_4873,P005303,"{'area': 'B', 'stack_id': 'B-S039', 'level': 10}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006328_P008659_4874,P008659,"{'area': 'B', 'stack_id': 'B-S039', 'level': 11}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006328_P001103_4875,P001103,"{'area': 'B', 'stack_id': 'B-S039', 'level': 12}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006328_P007513_4876,P007513,"{'area': 'B', 'stack_id': 'B-S039', 'level': 13}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006328_P001543_4877,P001543,"{'area': 'B', 'stack_id': 'B-S039', 'level': 14}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006328_P009001_4878,P009001,"{'area': 'B', 'stack_id': 'B-S039', 'level': 15}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006328_P009368_4879,P009368,"{'area': 'B', 'stack_id': 'B-S039', 'level': 16}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006328_P008317_4880,P008317,"{'area': 'B', 'stack_id': 'B-S039', 'level': 17}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006328_P005373_4881,P005373,"{'area': 'B', 'stack_id': 'B-S039', 'level': 18}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006328_P008972_4882,P008972,"{'area': 'B', 'stack_id': 'B-S039', 'level': 19}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006328_P005268_4883,P005268,"{'area': 'B', 'stack_id': 'B-S039', 'level': 20}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006328_P005174_4884,P005174,"{'area': 'B', 'stack_id': 'B-S039', 'level': 21}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P007640_P005916_4885,P005916,"{'area': 'B', 'stack_id': 'B-S039', 'level': 7}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P007640_P006328_4886,P006328,"{'area': 'B', 'stack_id': 'B-S039', 'level': 8}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P005620_P004084_4887,P004084,"{'area': 'B', 'stack_id': 'B-S058', 'level': 9}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P005620_P004315_4888,P004315,"{'area': 'B', 'stack_id': 'B-S058', 'level': 10}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P005620_P005485_4889,P005485,"{'area': 'B', 'stack_id': 'B-S058', 'level': 11}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P005620_P003869_4890,P003869,"{'area': 'B', 'stack_id': 'B-S058', 'level': 12}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P005620_P002228_4891,P002228,"{'area': 'B', 'stack_id': 'B-S058', 'level': 13}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P005620_P007143_4892,P007143,"{'area': 'B', 'stack_id': 'B-S058', 'level': 14}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P005620_P005906_4893,P005906,"{'area': 'B', 'stack_id': 'B-S058', 'level': 15}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P005620_P009227_4894,P009227,"{'area': 'B', 'stack_id': 'B-S058', 'level': 16}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P005620_P004171_4895,P004171,"{'area': 'B', 'stack_id': 'B-S058', 'level': 17}",{'buffer_id': 'BUF1'},unblock,66.0
