task_id,plate_id,from,to,reason,estimated_seconds
R_L1_P006546_P006556_4135,P006556,"{'area': 'D', 'stack_id': 'D-S050', 'level': 12}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006546_P006557_4136,P006557,"{'area': 'D', 'stack_id': 'D-S050', 'level': 13}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006546_P006558_4137,P006558,"{'area': 'D', 'stack_id': 'D-S050', 'level': 14}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000690_P000691_4138,P000691,"{'area': 'A', 'stack_id': 'A-S044', 'level': 3}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000690_P000692_4139,P000692,"{'area': 'A', 'stack_id': 'A-S044', 'level': 4}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000690_P000693_4140,P000693,"{'area': 'A', 'stack_id': 'A-S044', 'level': 5}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000690_P000694_4141,P000694,"{'area': 'A', 'stack_id': 'A-S044', 'level': 6}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000690_P000695_4142,P000695,"{'area': 'A', 'stack_id': 'A-S044', 'level': 7}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000690_P000696_4143,P000696,"{'area': 'A', 'stack_id': 'A-S044', 'level': 8}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000690_P000697_4144,P000697,"{'area': 'A', 'stack_id': 'A-S044', 'level': 9}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000565_P000566_4145,P000566,"{'area': 'A', 'stack_id': 'A-S036', 'level': 6}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000565_P000567_4146,P000567,"{'area': 'A', 'stack_id': 'A-S036', 'level': 7}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000565_P000568_4147,P000568,"{'area': 'A', 'stack_id': 'A-S036', 'level': 8}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000565_P000569_4148,P000569,"{'area': 'A', 'stack_id': 'A-S036', 'level': 9}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000565_P000570_4149,P000570,"{'area': 'A', 'stack_id': 'A-S036', 'level': 10}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000565_P000571_4150,P000571,"{'area': 'A', 'stack_id': 'A-S036', 'level': 11}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000565_P000572_4151,P000572,"{'area': 'A', 'stack_id': 'A-S036', 'level': 12}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000565_P000573_4152,P000573,"{'area': 'A', 'stack_id': 'A-S036', 'level': 13}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000565_P000574_4153,P000574,"{'area': 'A', 'stack_id': 'A-S036', 'level': 14}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000471_P000472_4154,P000472,"{'area': 'A', 'stack_id': 'A-S030', 'level': 8}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000471_P000473_4155,P000473,"{'area': 'A', 'stack_id': 'A-S030', 'level': 9}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000471_P000474_4156,P000474,"{'area': 'A', 'stack_id': 'A-S030', 'level': 10}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000471_P000475_4157,P000475,"{'area': 'A', 'stack_id': 'A-S030', 'level': 11}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000471_P000476_4158,P000476,"{'area': 'A', 'stack_id': 'A-S030', 'level': 12}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000471_P000477_4159,P000477,"{'area': 'A', 'stack_id': 'A-S030', 'level': 13}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000471_P000478_4160,P000478,"{'area': 'A', 'stack_id': 'A-S030', 'level': 14}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000471_P000479_4161,P000479,"{'area': 'A', 'stack_id': 'A-S030', 'level': 15}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000471_P000480_4162,P000480,"{'area': 'A', 'stack_id': 'A-S030', 'level': 16}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003908_P003909_4163,P003909,"{'area': 'C', 'stack_id': 'C-S005', 'level': 5}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003908_P003910_4164,P003910,"{'area': 'C', 'stack_id': 'C-S005', 'level': 6}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003908_P003911_4165,P003911,"{'area': 'C', 'stack_id': 'C-S005', 'level': 7}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003908_P003912_4166,P003912,"{'area': 'C', 'stack_id': 'C-S005', 'level': 8}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003908_P003913_4167,P003913,"{'area': 'C', 'stack_id': 'C-S005', 'level': 9}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003908_P003914_4168,P003914,"{'area': 'C', 'stack_id': 'C-S005', 'level': 10}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003908_P003915_4169,P003915,"{'area': 'C', 'stack_id': 'C-S005', 'level': 11}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003908_P003916_4170,P003916,"{'area': 'C', 'stack_id': 'C-S005', 'level': 12}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003908_P003917_4171,P003917,"{'area': 'C', 'stack_id': 'C-S005', 'level': 13}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003908_P003918_4172,P003918,"{'area': 'C', 'stack_id': 'C-S005', 'level': 14}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003908_P003919_4173,P003919,"{'area': 'C', 'stack_id': 'C-S005', 'level': 15}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003908_P003920_4174,P003920,"{'area': 'C', 'stack_id': 'C-S005', 'level': 16}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P002017_P002018_4175,P002018,"{'area': 'B', 'stack_id': 'B-S007', 'level': 2}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P002017_P002019_4176,P002019,"{'area': 'B', 'stack_id': 'B-S007', 'level': 3}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P002017_P002020_4177,P002020,"{'area': 'B', 'stack_id': 'B-S007', 'level': 4}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P002767_P002768_4178,P002768,"{'area': 'B', 'stack_id': 'B-S053', 'level': 16}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000210_P000211_4179,P000211,"{'area': 'A', 'stack_id': 'A-S014', 'level': 3}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000210_P000212_4180,P000212,"{'area': 'A', 'stack_id': 'A-S014', 'level': 4}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000210_P000213_4181,P000213,"{'area': 'A', 'stack_id': 'A-S014', 'level': 5}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000210_P000214_4182,P000214,"{'area': 'A', 'stack_id': 'A-S014', 'level': 6}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P005608_P005609_4183,P005609,"{'area': 'C', 'stack_id': 'C-S111', 'level': 9}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P002046_P002047_4184,P002047,"{'area': 'B', 'stack_id': 'B-S008', 'level': 15}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P002046_P002048_4185,P002048,"{'area': 'B', 'stack_id': 'B-S008', 'level': 16}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006593_P006594_4186,P006594,"{'area': 'D', 'stack_id': 'D-S053', 'level': 2}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006593_P006595_4187,P006595,"{'area': 'D', 'stack_id': 'D-S053', 'level': 3}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006593_P006596_4188,P006596,"{'area': 'D', 'stack_id': 'D-S053', 'level': 4}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006593_P006597_4189,P006597,"{'area': 'D', 'stack_id': 'D-S053', 'level': 5}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006593_P006598_4190,P006598,"{'area': 'D', 'stack_id': 'D-S053', 'level': 6}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006593_P006599_4191,P006599,"{'area': 'D', 'stack_id': 'D-S053', 'level': 7}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006593_P006600_4192,P006600,"{'area': 'D', 'stack_id': 'D-S053', 'level': 8}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006593_P006601_4193,P006601,"{'area': 'D', 'stack_id': 'D-S053', 'level': 9}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006593_P006602_4194,P006602,"{'area': 'D', 'stack_id': 'D-S053', 'level': 10}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006593_P006603_4195,P006603,"{'area': 'D', 'stack_id': 'D-S053', 'level': 11}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006593_P006604_4196,P006604,"{'area': 'D', 'stack_id': 'D-S053', 'level': 12}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006593_P006605_4197,P006605,"{'area': 'D', 'stack_id': 'D-S053', 'level': 13}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006593_P006606_4198,P006606,"{'area': 'D', 'stack_id': 'D-S053', 'level': 14}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006593_P006607_4199,P006607,"{'area': 'D', 'stack_id': 'D-S053', 'level': 15}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006593_P006608_4200,P006608,"{'area': 'D', 'stack_id': 'D-S053', 'level': 16}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003533_P003534_4201,P003534,"{'area': 'B', 'stack_id': 'B-S101', 'level': 14}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003533_P003535_4202,P003535,"{'area': 'B', 'stack_id': 'B-S101', 'level': 15}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P002172_P002173_4203,P002173,"{'area': 'B', 'stack_id': 'B-S016', 'level': 13}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P002172_P002174_4204,P002174,"{'area': 'B', 'stack_id': 'B-S016', 'level': 14}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P002172_P002175_4205,P002175,"{'area': 'B', 'stack_id': 'B-S016', 'level': 15}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P002172_P002176_4206,P002176,"{'area': 'B', 'stack_id': 'B-S016', 'level': 16}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003427_P003428_4207,P003428,"{'area': 'B', 'stack_id': 'B-S095', 'level': 4}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P005862_P005863_4208,P005863,"{'area': 'D', 'stack_id': 'D-S007', 'level': 7}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P005862_P005864_4209,P005864,"{'area': 'D', 'stack_id': 'D-S007', 'level': 8}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P005862_P005865_4210,P005865,"{'area': 'D', 'stack_id': 'D-S007', 'level': 9}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P007125_P007126_4211,P007126,"{'area': 'D', 'stack_id': 'D-S086', 'level': 6}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P007125_P007127_4212,P007127,"{'area': 'D', 'stack_id': 'D-S086', 'level': 7}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000916_P000917_4213,P000917,"{'area': 'A', 'stack_id': 'A-S058', 'level': 5}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000916_P000918_4214,P000918,"{'area': 'A', 'stack_id': 'A-S058', 'level': 6}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000916_P000919_4215,P000919,"{'area': 'A', 'stack_id': 'A-S058', 'level': 7}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000916_P000920_4216,P000920,"{'area': 'A', 'stack_id': 'A-S058', 'level': 8}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000916_P000921_4217,P000921,"{'area': 'A', 'stack_id': 'A-S058', 'level': 9}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000916_P000922_4218,P000922,"{'area': 'A', 'stack_id': 'A-S058', 'level': 10}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000916_P000923_4219,P000923,"{'area': 'A', 'stack_id': 'A-S058', 'level': 11}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000916_P000924_4220,P000924,"{'area': 'A', 'stack_id': 'A-S058', 'level': 12}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P002855_P002856_4221,P002856,"{'area': 'B', 'stack_id': 'B-S059', 'level': 8}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P002855_P002857_4222,P002857,"{'area': 'B', 'stack_id': 'B-S059', 'level': 9}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P002855_P002858_4223,P002858,"{'area': 'B', 'stack_id': 'B-S059', 'level': 10}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P002855_P002859_4224,P002859,"{'area': 'B', 'stack_id': 'B-S059', 'level': 11}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P002855_P002860_4225,P002860,"{'area': 'B', 'stack_id': 'B-S059', 'level': 12}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P002855_P002861_4226,P002861,"{'area': 'B', 'stack_id': 'B-S059', 'level': 13}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P002855_P002862_4227,P002862,"{'area': 'B', 'stack_id': 'B-S059', 'level': 14}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P002855_P002863_4228,P002863,"{'area': 'B', 'stack_id': 'B-S059', 'level': 15}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P002855_P002864_4229,P002864,"{'area': 'B', 'stack_id': 'B-S059', 'level': 16}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P002877_P002878_4230,P002878,"{'area': 'B', 'stack_id': 'B-S060', 'level': 14}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P002877_P002879_4231,P002879,"{'area': 'B', 'stack_id': 'B-S060', 'level': 15}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P002877_P002880_4232,P002880,"{'area': 'B', 'stack_id': 'B-S060', 'level': 16}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004872_P004873_4233,P004873,"{'area': 'C', 'stack_id': 'C-S065', 'level': 9}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004872_P004874_4234,P004874,"{'area': 'C', 'stack_id': 'C-S065', 'level': 10}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004872_P004875_4235,P004875,"{'area': 'C', 'stack_id': 'C-S065', 'level': 11}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004872_P004876_4236,P004876,"{'area': 'C', 'stack_id': 'C-S065', 'level': 12}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004872_P004877_4237,P004877,"{'area': 'C', 'stack_id': 'C-S065', 'level': 13}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P002082_P002083_4238,P002083,"{'area': 'B', 'stack_id': 'B-S011', 'level': 3}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P002082_P002084_4239,P002084,"{'area': 'B', 'stack_id': 'B-S011', 'level': 4}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P002082_P002085_4240,P002085,"{'area': 'B', 'stack_id': 'B-S011', 'level': 5}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P002082_P002086_4241,P002086,"{'area': 'B', 'stack_id': 'B-S011', 'level': 6}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P002082_P002087_4242,P002087,"{'area': 'B', 'stack_id': 'B-S011', 'level': 7}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P002082_P002088_4243,P002088,"{'area': 'B', 'stack_id': 'B-S011', 'level': 8}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P002082_P002089_4244,P002089,"{'area': 'B', 'stack_id': 'B-S011', 'level': 9}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P002082_P002090_4245,P002090,"{'area': 'B', 'stack_id': 'B-S011', 'level': 10}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P002082_P002091_4246,P002091,"{'area': 'B', 'stack_id': 'B-S011', 'level': 11}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P002082_P002092_4247,P002092,"{'area': 'B', 'stack_id': 'B-S011', 'level': 12}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P002082_P002093_4248,P002093,"{'area': 'B', 'stack_id': 'B-S011', 'level': 13}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003049_P003050_4249,P003050,"{'area': 'B', 'stack_id': 'B-S071', 'level': 10}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003049_P003051_4250,P003051,"{'area': 'B', 'stack_id': 'B-S071', 'level': 11}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003049_P003052_4251,P003052,"{'area': 'B', 'stack_id': 'B-S071', 'level': 12}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003049_P003053_4252,P003053,"{'area': 'B', 'stack_id': 'B-S071', 'level': 13}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003049_P003054_4253,P003054,"{'area': 'B', 'stack_id': 'B-S071', 'level': 14}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003049_P003055_4254,P003055,"{'area': 'B', 'stack_id': 'B-S071', 'level': 15}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003049_P003056_4255,P003056,"{'area': 'B', 'stack_id': 'B-S071', 'level': 16}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004787_P004788_4256,P004788,"{'area': 'C', 'stack_id': 'C-S060', 'level': 4}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001202_P001203_4257,P001203,"{'area': 'A', 'stack_id': 'A-S076', 'level': 3}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001202_P001204_4258,P001204,"{'area': 'A', 'stack_id': 'A-S076', 'level': 4}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001202_P001205_4259,P001205,"{'area': 'A', 'stack_id': 'A-S076', 'level': 5}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001202_P001206_4260,P001206,"{'area': 'A', 'stack_id': 'A-S076', 'level': 6}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001202_P001207_4261,P001207,"{'area': 'A', 'stack_id': 'A-S076', 'level': 7}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001202_P001208_4262,P001208,"{'area': 'A', 'stack_id': 'A-S076', 'level': 8}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000761_P000762_4263,P000762,"{'area': 'A', 'stack_id': 'A-S048', 'level': 10}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000761_P000763_4264,P000763,"{'area': 'A', 'stack_id': 'A-S048', 'level': 11}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000761_P000764_4265,P000764,"{'area': 'A', 'stack_id': 'A-S048', 'level': 12}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000761_P000765_4266,P000765,"{'area': 'A', 'stack_id': 'A-S048', 'level': 13}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000761_P000766_4267,P000766,"{'area': 'A', 'stack_id': 'A-S048', 'level': 14}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000761_P000767_4268,P000767,"{'area': 'A', 'stack_id': 'A-S048', 'level': 15}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P000761_P000768_4269,P000768,"{'area': 'A', 'stack_id': 'A-S048', 'level': 16}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006525_P006526_4270,P006526,"{'area': 'D', 'stack_id': 'D-S048', 'level': 14}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001237_P001238_4271,P001238,"{'area': 'A', 'stack_id': 'A-S078', 'level': 6}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001237_P001239_4272,P001239,"{'area': 'A', 'stack_id': 'A-S078', 'level': 7}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001237_P001240_4273,P001240,"{'area': 'A', 'stack_id': 'A-S078', 'level': 8}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001237_P001241_4274,P001241,"{'area': 'A', 'stack_id': 'A-S078', 'level': 9}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001237_P001242_4275,P001242,"{'area': 'A', 'stack_id': 'A-S078', 'level': 10}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001237_P001243_4276,P001243,"{'area': 'A', 'stack_id': 'A-S078', 'level': 11}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001237_P001244_4277,P001244,"{'area': 'A', 'stack_id': 'A-S078', 'level': 12}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001237_P001245_4278,P001245,"{'area': 'A', 'stack_id': 'A-S078', 'level': 13}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001237_P001246_4279,P001246,"{'area': 'A', 'stack_id': 'A-S078', 'level': 14}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001237_P001247_4280,P001247,"{'area': 'A', 'stack_id': 'A-S078', 'level': 15}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001237_P001248_4281,P001248,"{'area': 'A', 'stack_id': 'A-S078', 'level': 16}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001477_P001478_4282,P001478,"{'area': 'A', 'stack_id': 'A-S093', 'level': 6}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001477_P001479_4283,P001479,"{'area': 'A', 'stack_id': 'A-S093', 'level': 7}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006712_P006713_4284,P006713,"{'area': 'D', 'stack_id': 'D-S060', 'level': 9}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006712_P006714_4285,P006714,"{'area': 'D', 'stack_id': 'D-S060', 'level': 10}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006712_P006715_4286,P006715,"{'area': 'D', 'stack_id': 'D-S060', 'level': 11}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006712_P006716_4287,P006716,"{'area': 'D', 'stack_id': 'D-S060', 'level': 12}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006712_P006717_4288,P006717,"{'area': 'D', 'stack_id': 'D-S060', 'level': 13}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006867_P006868_4289,P006868,"{'area': 'D', 'stack_id': 'D-S070', 'level': 4}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006867_P006869_4290,P006869,"{'area': 'D', 'stack_id': 'D-S070', 'level': 5}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006867_P006870_4291,P006870,"{'area': 'D', 'stack_id': 'D-S070', 'level': 6}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006867_P006871_4292,P006871,"{'area': 'D', 'stack_id': 'D-S070', 'level': 7}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006867_P006872_4293,P006872,"{'area': 'D', 'stack_id': 'D-S070', 'level': 8}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006867_P006873_4294,P006873,"{'area': 'D', 'stack_id': 'D-S070', 'level': 9}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006999_P007000_4295,P007000,"{'area': 'D', 'stack_id': 'D-S078', 'level': 8}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006999_P007001_4296,P007001,"{'area': 'D', 'stack_id': 'D-S078', 'level': 9}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P006999_P007002_4297,P007002,"{'area': 'D', 'stack_id': 'D-S078', 'level': 10}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003889_P003890_4298,P003890,"{'area': 'C', 'stack_id': 'C-S004', 'level': 2}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003889_P003891_4299,P003891,"{'area': 'C', 'stack_id': 'C-S004', 'level': 3}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003889_P003892_4300,P003892,"{'area': 'C', 'stack_id': 'C-S004', 'level': 4}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003889_P003893_4301,P003893,"{'area': 'C', 'stack_id': 'C-S004', 'level': 5}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P003889_P003894_4302,P003894,"{'area': 'C', 'stack_id': 'C-S004', 'level': 6}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P007633_P007634_4303,P007634,"{'area': 'D', 'stack_id': 'D-S118', 'level': 2}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P007633_P007635_4304,P007635,"{'area': 'D', 'stack_id': 'D-S118', 'level': 3}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P007633_P007636_4305,P007636,"{'area': 'D', 'stack_id': 'D-S118', 'level': 4}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P001028_P001029_4306,P001029,"{'area': 'A', 'stack_id': 'A-S065', 'level': 5}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P005848_P005849_4307,P005849,"{'area': 'D', 'stack_id': 'D-S006', 'level': 9}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P005848_P005850_4308,P005850,"{'area': 'D', 'stack_id': 'D-S006', 'level': 10}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P005848_P005851_4309,P005851,"{'area': 'D', 'stack_id': 'D-S006', 'level': 11}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P005848_P005852_4310,P005852,"{'area': 'D', 'stack_id': 'D-S006', 'level': 12}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P005848_P005853_4311,P005853,"{'area': 'D', 'stack_id': 'D-S006', 'level': 13}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P005848_P005854_4312,P005854,"{'area': 'D', 'stack_id': 'D-S006', 'level': 14}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P002530_P002531_4313,P002531,"{'area': 'B', 'stack_id': 'B-S039', 'level': 3}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004979_P004980_4314,P004980,"{'area': 'C', 'stack_id': 'C-S072', 'level': 4}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004979_P004981_4315,P004981,"{'area': 'C', 'stack_id': 'C-S072', 'level': 5}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004979_P004982_4316,P004982,"{'area': 'C', 'stack_id': 'C-S072', 'level': 6}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004979_P004983_4317,P004983,"{'area': 'C', 'stack_id': 'C-S072', 'level': 7}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004979_P004984_4318,P004984,"{'area': 'C', 'stack_id': 'C-S072', 'level': 8}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004964_P004965_4319,P004965,"{'area': 'C', 'stack_id': 'C-S071', 'level': 5}",{'buffer_id': 'BUF1'},unblock,66.0
R_L1_P004964_P004966_4320,P004966,"{'area': 'C', 'stack_id': 'C-S071', 'level': 6}",{'buffer_id': 'BUF1'},unblock,66.0
