plate_id,area,stack_id,level,thickness_mm,width_mm,length_mm,weight_ton,project_id,segment_id,status,eligible_lines
P002910,A,A-S030,4,14.0,3000.0,16000.0,5.49,PRJ066,SEG0064,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P002911,D,D-S116,14,25.0,2800.0,8000.0,4.779,PRJ020,SEG0209,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P002912,B,B-S054,11,50.0,2800.0,10000.0,11.1,PRJ016,SEG0779,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P002913,A,A-S086,4,20.0,2000.0,12000.0,3.929,PRJ059,SEG0799,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P002914,A,A-S111,1,14.0,1500.0,10000.0,1.557,PRJ063,SEG0739,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P002915,D,D-S078,5,25.0,2200.0,14000.0,5.99,PRJ051,SEG0298,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P002916,D,D-S067,12,16.0,1500.0,9000.0,1.831,PRJ060,SEG0606,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P002917,D,D-S071,11,10.0,2200.0,8000.0,1.403,PRJ074,SEG0063,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P002918,A,A-S051,11,20.0,2800.0,12000.0,5.559,PRJ076,SEG0493,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P002919,C,C-S056,6,14.0,2000.0,12000.0,2.629,PRJ078,SEG0183,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P002920,B,B-S088,9,14.0,3000.0,10000.0,3.615,PRJ044,SEG0298,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P002921,B,B-S020,11,20.0,2500.0,9000.0,3.725,PRJ007,SEG0294,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P002922,B,B-S048,10,16.0,1500.0,8000.0,1.586,PRJ046,SEG0001,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P002923,C,C-S071,10,25.0,2800.0,12000.0,6.81,PRJ044,SEG0741,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P002924,A,A-S075,9,40.0,2000.0,12000.0,6.947,PRJ066,SEG0677,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P002925,C,C-S100,2,18.0,1800.0,10000.0,2.555,PRJ033,SEG0680,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P002926,D,D-S028,1,25.0,2200.0,12000.0,4.797,PRJ053,SEG0022,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P002927,B,B-S087,5,10.0,1800.0,9000.0,1.218,PRJ075,SEG0150,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P002928,A,A-S084,12,50.0,1500.0,8000.0,4.444,PRJ018,SEG0467,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P002929,D,D-S065,9,10.0,2200.0,12000.0,1.966,PRJ050,SEG0229,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P002930,D,D-S040,4,30.0,2200.0,10000.0,5.003,PRJ015,SEG0735,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P002931,A,A-S060,1,20.0,2000.0,16000.0,4.94,PRJ013,SEG0345,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P002932,C,C-S106,13,50.0,2800.0,14000.0,15.422,PRJ042,SEG0021,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P002933,C,C-S088,7,10.0,2800.0,6000.0,1.27,PRJ025,SEG0708,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P002934,C,C-S021,10,12.0,3000.0,6000.0,1.706,PRJ009,SEG0157,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P002935,C,C-S104,4,6.0,2800.0,14000.0,1.943,PRJ045,SEG0014,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P002936,B,B-S088,7,6.0,2200.0,14000.0,1.438,PRJ018,SEG0617,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P002937,D,D-S106,3,50.0,1500.0,16000.0,10.112,PRJ076,SEG0762,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P002938,A,A-S080,3,12.0,2000.0,12000.0,2.474,PRJ034,SEG0174,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P002939,C,C-S007,11,40.0,3000.0,6000.0,5.621,PRJ038,SEG0066,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P002940,B,B-S120,8,16.0,1800.0,16000.0,3.731,PRJ069,SEG0218,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P002941,C,C-S068,7,25.0,1500.0,14000.0,3.726,PRJ007,SEG0110,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P002942,C,C-S039,10,50.0,1500.0,8000.0,4.707,PRJ016,SEG0649,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P002943,B,B-S030,1,16.0,1800.0,6000.0,1.471,PRJ007,SEG0093,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P002944,A,A-S060,9,40.0,1800.0,8000.0,4.289,PRJ004,SEG0565,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P002945,A,A-S076,2,18.0,3000.0,14000.0,6.457,PRJ034,SEG0634,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P002946,D,D-S119,4,8.0,3000.0,8000.0,1.379,PRJ016,SEG0800,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P002947,D,D-S017,7,16.0,1500.0,16000.0,2.963,PRJ043,SEG0650,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P002948,D,D-S050,4,25.0,2500.0,12000.0,5.44,PRJ011,SEG0640,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P002949,C,C-S089,2,16.0,1800.0,10000.0,2.44,PRJ071,SEG0709,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P002950,D,D-S065,15,12.0,1800.0,16000.0,2.826,PRJ015,SEG0792,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P002951,B,B-S112,8,8.0,1800.0,6000.0,0.685,PRJ067,SEG0531,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P002952,D,D-S066,7,30.0,2800.0,14000.0,9.366,PRJ055,SEG0488,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P002953,A,A-S109,11,30.0,3000.0,6000.0,4.15,PRJ045,SEG0075,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P002954,C,C-S096,4,20.0,2500.0,8000.0,3.059,PRJ009,SEG0438,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P002955,C,C-S053,8,14.0,1800.0,16000.0,3.128,PRJ040,SEG0768,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P002956,C,C-S101,8,16.0,2500.0,8000.0,2.749,PRJ018,SEG0042,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P002957,A,A-S066,15,50.0,2200.0,14000.0,12.552,PRJ071,SEG0692,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P002958,C,C-S074,10,6.0,3000.0,10000.0,1.504,PRJ071,SEG0367,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P002959,C,C-S058,11,6.0,2000.0,12000.0,1.219,PRJ010,SEG0549,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P002960,B,B-S076,15,16.0,3000.0,14000.0,4.906,PRJ001,SEG0565,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P002961,D,D-S052,12,6.0,1800.0,16000.0,1.289,PRJ010,SEG0774,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P002962,B,B-S079,13,6.0,2200.0,9000.0,1.024,PRJ077,SEG0191,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P002963,C,C-S011,3,18.0,1500.0,6000.0,1.349,PRJ044,SEG0403,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P002964,C,C-S080,10,50.0,2200.0,14000.0,11.086,PRJ029,SEG0607,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P002965,D,D-S065,13,6.0,2800.0,14000.0,1.794,PRJ014,SEG0656,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P002966,A,A-S026,12,20.0,1500.0,16000.0,4.039,PRJ017,SEG0701,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P002967,B,B-S013,3,20.0,2000.0,12000.0,3.499,PRJ020,SEG0330,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P002968,A,A-S053,11,14.0,1800.0,12000.0,2.189,PRJ057,SEG0632,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P002969,B,B-S064,2,16.0,2500.0,16000.0,5.265,PRJ016,SEG0691,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P002970,C,C-S001,11,50.0,1800.0,14000.0,9.791,PRJ010,SEG0753,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P002971,A,A-S041,12,10.0,3000.0,12000.0,2.561,PRJ044,SEG0285,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P002972,B,B-S017,14,8.0,2800.0,16000.0,2.554,PRJ032,SEG0294,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P002973,A,A-S055,1,50.0,2800.0,8000.0,9.452,PRJ050,SEG0024,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P002974,D,D-S066,5,16.0,3000.0,9000.0,3.546,PRJ060,SEG0339,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P002975,B,B-S053,13,20.0,3000.0,10000.0,4.502,PRJ070,SEG0003,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P002976,D,D-S053,2,6.0,1800.0,16000.0,1.363,PRJ029,SEG0138,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P002977,C,C-S050,10,50.0,1800.0,6000.0,4.474,PRJ052,SEG0296,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P002978,B,B-S077,4,30.0,1800.0,12000.0,5.232,PRJ065,SEG0057,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P002979,B,B-S008,8,14.0,1800.0,8000.0,1.689,PRJ038,SEG0335,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P002980,A,A-S043,1,16.0,2000.0,16000.0,4.246,PRJ024,SEG0406,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P002981,C,C-S089,16,20.0,3000.0,6000.0,2.624,PRJ026,SEG0633,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P002982,D,D-S015,9,20.0,2200.0,14000.0,5.246,PRJ038,SEG0180,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P002983,A,A-S004,11,20.0,2800.0,8000.0,3.801,PRJ051,SEG0304,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P002984,B,B-S082,2,18.0,3000.0,12000.0,4.843,PRJ049,SEG0018,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P002985,B,B-S008,4,8.0,2200.0,12000.0,1.768,PRJ010,SEG0620,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P002986,B,B-S033,10,14.0,2800.0,10000.0,2.822,PRJ067,SEG0063,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P002987,C,C-S045,10,8.0,1800.0,8000.0,0.985,PRJ023,SEG0263,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P002988,A,A-S036,2,8.0,1500.0,12000.0,1.224,PRJ055,SEG0344,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P002989,A,A-S013,9,12.0,3000.0,14000.0,4.247,PRJ074,SEG0554,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P002990,D,D-S106,7,14.0,1500.0,12000.0,2.094,PRJ004,SEG0004,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P002991,B,B-S044,9,8.0,3000.0,9000.0,1.576,PRJ078,SEG0491,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P002992,D,D-S052,13,10.0,2200.0,6000.0,1.113,PRJ064,SEG0583,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P002993,A,A-S047,2,16.0,2500.0,6000.0,1.978,PRJ061,SEG0686,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P002994,B,B-S080,9,25.0,1800.0,12000.0,4.365,PRJ011,SEG0505,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P002995,D,D-S023,6,30.0,2200.0,6000.0,2.992,PRJ041,SEG0633,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P002996,D,D-S017,14,8.0,2500.0,10000.0,1.555,PRJ037,SEG0232,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P002997,C,C-S017,11,25.0,3000.0,12000.0,6.949,PRJ005,SEG0690,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P002998,B,B-S067,5,6.0,2500.0,14000.0,1.495,PRJ053,SEG0238,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P002999,D,D-S061,11,25.0,2200.0,9000.0,4.016,PRJ013,SEG0280,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003000,A,A-S117,5,12.0,1500.0,6000.0,0.766,PRJ004,SEG0191,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003001,C,C-S055,4,6.0,3000.0,10000.0,1.513,PRJ043,SEG0274,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003002,B,B-S032,9,8.0,2000.0,16000.0,1.852,PRJ018,SEG0317,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003003,A,A-S054,9,12.0,2500.0,16000.0,4.056,PRJ030,SEG0207,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003004,B,B-S062,14,25.0,3000.0,12000.0,7.298,PRJ032,SEG0497,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003005,A,A-S052,6,6.0,1800.0,16000.0,1.323,PRJ038,SEG0571,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003006,A,A-S075,10,40.0,2000.0,9000.0,5.755,PRJ070,SEG0291,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003007,B,B-S097,8,8.0,2000.0,12000.0,1.369,PRJ078,SEG0320,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003008,A,A-S057,3,14.0,2500.0,9000.0,2.602,PRJ074,SEG0289,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003009,A,A-S071,1,40.0,1800.0,14000.0,8.548,PRJ078,SEG0327,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003010,D,D-S001,7,25.0,1500.0,10000.0,3.198,PRJ063,SEG0376,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003011,C,C-S120,13,6.0,2000.0,6000.0,0.555,PRJ023,SEG0590,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003012,D,D-S002,3,6.0,2000.0,10000.0,0.94,PRJ039,SEG0729,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003013,C,C-S035,4,10.0,2000.0,14000.0,2.188,PRJ053,SEG0618,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003014,B,B-S114,9,10.0,2500.0,10000.0,1.918,PRJ049,SEG0451,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003015,B,B-S017,8,10.0,1800.0,12000.0,1.558,PRJ002,SEG0005,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003016,D,D-S018,3,6.0,3000.0,9000.0,1.295,PRJ071,SEG0703,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003017,C,C-S002,10,40.0,2000.0,16000.0,9.683,PRJ019,SEG0388,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003018,D,D-S024,14,12.0,2000.0,16000.0,2.754,PRJ047,SEG0241,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003019,C,C-S017,8,20.0,1500.0,12000.0,2.763,PRJ053,SEG0768,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003020,B,B-S071,14,50.0,1800.0,6000.0,4.239,PRJ076,SEG0040,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003021,B,B-S023,5,16.0,1800.0,10000.0,2.404,PRJ025,SEG0749,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003022,C,C-S111,13,40.0,2200.0,6000.0,3.837,PRJ040,SEG0486,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003023,A,A-S117,12,8.0,2800.0,16000.0,3.024,PRJ074,SEG0225,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003024,C,C-S103,13,20.0,2500.0,12000.0,4.926,PRJ010,SEG0322,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003025,A,A-S088,7,14.0,2800.0,8000.0,2.634,PRJ053,SEG0527,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003026,D,D-S064,8,16.0,2500.0,16000.0,5.525,PRJ007,SEG0414,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003027,D,D-S096,3,16.0,2200.0,12000.0,3.626,PRJ030,SEG0689,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003028,B,B-S073,3,18.0,2800.0,16000.0,6.017,PRJ004,SEG0795,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003029,D,D-S010,7,20.0,3000.0,6000.0,3.099,PRJ011,SEG0120,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003030,D,D-S035,10,18.0,1500.0,8000.0,1.583,PRJ004,SEG0283,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003031,B,B-S049,1,16.0,1500.0,10000.0,1.991,PRJ049,SEG0468,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003032,A,A-S119,12,50.0,3000.0,6000.0,7.136,PRJ025,SEG0635,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003033,A,A-S096,12,16.0,2500.0,8000.0,2.403,PRJ046,SEG0486,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003034,D,D-S072,7,20.0,1800.0,9000.0,2.514,PRJ023,SEG0119,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003035,C,C-S090,12,16.0,2500.0,10000.0,3.417,PRJ059,SEG0005,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003036,A,A-S054,1,18.0,1800.0,10000.0,2.307,PRJ036,SEG0790,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003037,B,B-S098,1,25.0,3000.0,6000.0,3.286,PRJ022,SEG0417,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003038,C,C-S042,8,14.0,1500.0,14000.0,2.392,PRJ003,SEG0467,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003039,C,C-S072,10,10.0,1500.0,9000.0,1.092,PRJ062,SEG0032,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003040,A,A-S079,2,40.0,2800.0,16000.0,12.924,PRJ044,SEG0645,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003041,A,A-S066,13,14.0,2200.0,12000.0,3.076,PRJ031,SEG0186,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003042,B,B-S019,3,8.0,2800.0,16000.0,2.884,PRJ073,SEG0054,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003043,B,B-S076,4,40.0,2500.0,6000.0,4.432,PRJ059,SEG0500,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003044,A,A-S098,5,12.0,2000.0,14000.0,2.78,PRJ078,SEG0222,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003045,D,D-S107,10,18.0,2000.0,6000.0,1.548,PRJ051,SEG0057,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003046,A,A-S078,10,20.0,2800.0,10000.0,4.413,PRJ058,SEG0136,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003047,C,C-S068,4,8.0,2000.0,16000.0,1.849,PRJ010,SEG0539,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003048,C,C-S047,5,8.0,2800.0,10000.0,1.759,PRJ070,SEG0721,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003049,B,B-S078,10,18.0,2800.0,14000.0,6.073,PRJ032,SEG0719,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003050,C,C-S029,9,8.0,2200.0,14000.0,2.114,PRJ029,SEG0546,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003051,B,B-S011,13,20.0,1800.0,9000.0,2.356,PRJ062,SEG0180,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003052,A,A-S102,2,6.0,2500.0,8000.0,0.85,PRJ038,SEG0701,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003053,D,D-S110,5,30.0,2500.0,14000.0,8.18,PRJ063,SEG0283,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003054,C,C-S069,6,8.0,2000.0,8000.0,0.913,PRJ076,SEG0244,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003055,D,D-S062,14,16.0,1800.0,10000.0,2.046,PRJ054,SEG0290,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003056,A,A-S066,4,40.0,2200.0,14000.0,9.053,PRJ075,SEG0127,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003057,A,A-S099,4,50.0,3000.0,12000.0,15.501,PRJ076,SEG0581,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003058,D,D-S025,5,30.0,2500.0,6000.0,3.338,PRJ038,SEG0239,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003059,A,A-S023,2,10.0,3000.0,9000.0,2.217,PRJ069,SEG0277,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003060,B,B-S085,11,10.0,2500.0,14000.0,2.703,PRJ003,SEG0626,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003061,D,D-S033,6,8.0,2000.0,12000.0,1.464,PRJ015,SEG0207,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003062,A,A-S071,3,25.0,2800.0,6000.0,3.028,PRJ077,SEG0264,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003063,B,B-S018,14,8.0,2000.0,10000.0,1.227,PRJ062,SEG0568,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003064,A,A-S048,10,12.0,1500.0,16000.0,2.194,PRJ070,SEG0529,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003065,B,B-S081,12,8.0,3000.0,16000.0,3.039,PRJ048,SEG0710,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003066,B,B-S013,10,20.0,2200.0,8000.0,2.728,PRJ080,SEG0507,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003067,C,C-S049,3,40.0,2000.0,6000.0,3.636,PRJ053,SEG0782,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003068,C,C-S108,9,18.0,2500.0,16000.0,5.531,PRJ064,SEG0700,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003069,D,D-S022,7,50.0,2800.0,8000.0,8.498,PRJ066,SEG0771,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003070,A,A-S038,3,30.0,2800.0,9000.0,5.564,PRJ071,SEG0017,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003071,D,D-S077,11,10.0,2800.0,16000.0,3.365,PRJ041,SEG0174,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003072,A,A-S013,14,8.0,1800.0,16000.0,1.799,PRJ041,SEG0733,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003073,D,D-S083,13,30.0,1800.0,6000.0,2.68,PRJ038,SEG0098,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003074,D,D-S068,8,16.0,1500.0,9000.0,1.543,PRJ024,SEG0597,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003075,B,B-S030,8,18.0,1800.0,9000.0,2.333,PRJ075,SEG0140,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003076,A,A-S107,14,10.0,2800.0,9000.0,1.814,PRJ040,SEG0333,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003077,B,B-S072,8,12.0,2800.0,9000.0,2.57,PRJ058,SEG0326,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003078,B,B-S057,13,40.0,1500.0,10000.0,4.869,PRJ053,SEG0697,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003079,D,D-S059,13,8.0,1500.0,12000.0,1.094,PRJ036,SEG0160,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003080,A,A-S015,1,40.0,1500.0,14000.0,6.236,PRJ074,SEG0025,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003081,B,B-S004,8,30.0,2000.0,9000.0,4.263,PRJ018,SEG0191,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003082,B,B-S114,8,8.0,2000.0,16000.0,1.918,PRJ038,SEG0360,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003083,C,C-S103,10,8.0,1500.0,9000.0,0.898,PRJ072,SEG0780,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003084,C,C-S118,10,30.0,1800.0,12000.0,5.566,PRJ034,SEG0354,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003085,B,B-S055,4,50.0,2200.0,16000.0,12.734,PRJ075,SEG0668,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003086,C,C-S075,1,18.0,2200.0,9000.0,2.582,PRJ060,SEG0039,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003087,A,A-S117,3,8.0,1800.0,12000.0,1.27,PRJ015,SEG0760,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003088,B,B-S025,7,18.0,2000.0,14000.0,3.644,PRJ035,SEG0737,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003089,A,A-S056,4,25.0,2000.0,9000.0,3.327,PRJ078,SEG0771,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003090,D,D-S097,5,14.0,2000.0,10000.0,1.995,PRJ046,SEG0602,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003091,D,D-S029,1,25.0,2000.0,9000.0,3.199,PRJ061,SEG0695,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003092,C,C-S031,12,12.0,3000.0,12000.0,3.299,PRJ074,SEG0471,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003093,A,A-S027,1,12.0,1500.0,8000.0,1.041,PRJ032,SEG0382,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003094,B,B-S101,10,8.0,2500.0,12000.0,1.968,PRJ063,SEG0697,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003095,B,B-S027,3,50.0,2500.0,6000.0,5.561,PRJ039,SEG0559,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003096,A,A-S020,11,20.0,3000.0,16000.0,7.968,PRJ033,SEG0721,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003097,A,A-S057,7,12.0,2800.0,9000.0,2.334,PRJ037,SEG0126,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003098,B,B-S104,7,14.0,1800.0,6000.0,1.249,PRJ076,SEG0166,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003099,A,A-S031,3,30.0,2200.0,6000.0,3.001,PRJ048,SEG0434,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003100,D,D-S070,2,6.0,2200.0,8000.0,0.758,PRJ041,SEG0347,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003101,A,A-S100,3,30.0,2200.0,8000.0,4.042,PRJ027,SEG0079,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P003102,D,D-S094,12,12.0,2000.0,6000.0,1.018,PRJ066,SEG0766,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
